snr_dB,p_fa,p_md
10.0,0.0008373806535266489,0.49213517564609105
10.0,0.0008470868266557402,0.49078893028209236
10.0,0.0008569055051268347,0.48944154571837334
10.0,0.0008668379930019774,0.48809303431207185
10.0,0.0008768856094587427,0.4867434084885686
10.0,0.0008870496889654403,0.48539268074142605
10.0,0.000897331581458352,0.4840408636323667
10.0,0.0009077326525210223,0.48268796979113743
10.0,0.0009182542835656282,0.48133401191547404
10.0,0.0009288978720164498,0.47997900277102573
10.0,0.000939664831495469,0.47862295519123876
10.0,0.0009505565920101192,0.47726588207727166
10.0,0.0009615746001432095,0.4759077963979546
10.0,0.0009727203192450537,0.4745487111896355
10.0,0.0009839952296278227,0.47318863955608736
10.0,0.0009954008287621518,0.4718275946684477
10.0,0.001006938631476027,0.47046558976509434
10.0,0.0010186101701559753,0.4691026381515343
10.0,0.0010304169949505876,0.4677387532002608
10.0,0.0010423606739764012,0.46637394835069146
10.0,0.0010544427935261684,0.4650082371090507
10.0,0.0010666649582795388,0.463641633048177
10.0,0.0010790287915161836,0.4622741498074707
10.0,0.0010915359353313911,0.4609058010927369
10.0,0.0011041880508541602,0.45953660067603247
10.0,0.0011169868184678225,0.45816656239558096
10.0,0.0011299339380332217,0.4567957001555736
10.0,0.0011430311291144785,0.45542402792604314
10.0,0.0011562801312073755,0.454051559742766
10.0,0.0011696827039703846,0.4526783097070349
10.0,0.0011832406274583781,0.4513042919855315
10.0,0.0011969557023590429,0.4499295208101952
10.0,0.0012108297502320393,0.44855401047802307
10.0,0.0012248646137509307,0.44717777535092035
10.0,0.0012390621569479156,0.44580082985553005
10.0,0.0012534242654613996,0.4444231884830485
10.0,0.0012679528467864339,0.4430448657890533
10.0,0.0012826498305280598,0.44166587639331145
10.0,0.0012975171686575868,0.44028623497962494
10.0,0.0013125568357718427,0.43890595629559387
10.0,0.001327770829355429,0.43752505515245105
10.0,0.0013431611700460168,0.4361435464248614
10.0,0.0013587299019027106,0.43476144505073205
10.0,0.001374479092677538,0.433378766030947
10.0,0.001390410834090071,0.43199552442923606
10.0,0.0014065272421052378,0.4306117353719191
10.0,0.0014228304572143533,0.4292274140476774
10.0,0.001439322644719408,0.42784257570736844
10.0,0.00145600599502065,0.42645723566375093
10.0,0.0014728827239075034,0.42507140929129295
10.0,0.0014899550728528553,0.4236851120259419
10.0,0.0015072253093107572,0.42229835936483784
10.0,0.0015246957270175746,0.4209111668661262
10.0,0.001542368646296629,0.41952355014864984
10.0,0.0015602464143663695,0.4181355248917721
10.0,0.001578331405652118,0.41674710683505456
10.0,0.0015966260221014267,0.41535831177802995
10.0,0.0016151326935030914,0.4139691555799313
10.0,0.0016338538778098621,0.41257965415942116
10.0,0.0016527920614648956,0.4111898234943309
10.0,0.00167194975973199,0.4097996796213462
10.0,0.0016913295170296488,0.4084092386357723
10.0,0.0017109339072690151,0.4070185166912258
10.0,0.0017307655341957258,0.405627529999349
10.0,0.001750827031735725,0.40423629482949675
10.0,0.0017711210643450886,0.40284482750845896
10.0,0.0017916503273639013,0.40145314442015395
10.0,0.0018124175473742377,0.40006126200532477
10.0,0.0018334254825622908,0.39866919676120577
10.0,0.0018546769230846994,0.3972769652412145
10.0,0.0018761746914391214,0.39588458405465665
10.0,0.0018979216428391015,0.3944920698663519
10.0,0.0019199206655932848,0.39309943939634684
10.0,0.0019421746814890265,0.3917067094195648
10.0,0.0019646866461804466,0.39031389676545536
10.0,0.0019874595495809836,0.3889210183176563
10.0,0.0020104964162604992,0.3875280910136655
10.0,0.002033800305846982,0.38613513184445114
10.0,0.0020573743134329136,0.384742157854128
10.0,0.0020812215699863392,0.3833491861395687
10.0,0.0021053452427667063,0.38195623385006056
10.0,0.002129748535745521,0.38056331818691363
10.0,0.0021544346900318843,0.3791704564030998
10.0,0.002179406984302956,0.3777776658028493
10.0,0.0022046687352394096,0.37638496374130337
10.0,0.0022302232979659387,0.37499236762408017
10.0,0.0022560740664968617,0.37359989490691925
10.0,0.0022822244741868987,0.37220756309524894
10.0,0.0023086779941871695,0.3708153897438028
10.0,0.002335438139906479,0.3694233924562117
10.0,0.0023625084654779476,0.3680315888845634
10.0,0.00238989256623105,0.3666399967290199
10.0,0.002417594079169131,0.3652486337373698
10.0,0.0024456166834524464,0.36385751770460856
10.0,0.002473964100886814,0.36246666647250625
10.0,0.002502640096417919,0.36107609792917156
10.0,0.0025316484786313555,0.3596858300085868
10.0,0.002560993100258459,0.35829588069020796
10.0,0.0025906778586880087,0.35690626799845887
10.0,0.0026207066964838524,0.35551701000231506
10.0,0.002651083601908539,0.3541281248148115
10.0,0.002681812609453016,0.3527396305926064
10.0,0.0027128978003724672,0.3513515455354783
10.0,0.0027443433032283654,0.34996388788586885
10.0,0.002776153294436801,0.34857667592840386
10.0,0.0028083319988231725,0.3471899279893944
10.0,0.002840883690183304,0.3458036624363452
10.0,0.0028738126918510663,0.3444178976774775
10.0,0.0029071233772725784,0.3430326521612023
10.0,0.002940820170587064,0.34164794437563906
10.0,0.0029749075472144406,0.34026379284808206
10.0,0.003009390034449721,0.3388802161445006
10.0,0.003044272212064303,0.3374972328690098
10.0,0.0030795587129142264,0.3361148616633527
10.0,0.003115254223555488,0.33473312120636023
10.0,0.0031513634848664793,0.33335203021342774
10.0,0.003187891292677646,0.33197160743595483
10.0,0.003224842498408442,0.33059187166081705
10.0,0.00326222200971167,0.32921284170981757
10.0,0.0033000347911252854,0.3278345364391157
10.0,0.003338285864731761,0.32645697473867585
10.0,0.0033769803108250913,0.32508017553169755
10.0,0.0034161232685855285,0.32370415777406
10.0,0.0034557199367621395,0.3223289404537236
10.0,0.0034957755743632753,0.320954542590168
10.0,0.0035362955013550426,0.31958098323379713
10.0,0.0035772850993678732,0.3182082814653481
10.0,0.0036187498124112803,0.3168364563952998
10.0,0.0036606951475969024,0.31546552716327736
10.0,0.003703126675869927,0.31409551293743715
10.0,0.003746050032748993,0.31272643291385666
10.0,0.0037894709190746676,0.3113583063159256
10.0,0.0038333951017666015,0.30999115239372305
10.0,0.003877828414589457,0.30862499042338926
10.0,0.0039227767589277195,0.30725983970650017
10.0,0.0039682461045694815,0.30589571956942374
10.0,0.004014242490499322,0.3045326493626892
10.0,0.004060772025700365,0.30317064846033503
10.0,0.004107840889965647,0.30180973625925944
10.0,0.004155455334718876,0.30044993217857086
10.0,0.004203621683844714,0.29909125565891637
10.0,0.004252346334528682,0.2977337261618294
10.0,0.004301635758106795,0.2963773631690443
10.0,0.0043514965009250495,0.29502218618184156
10.0,0.004401935185208874,0.29366821472034027
10.0,0.004452958509942656,0.29231546832284366
10.0,0.004504573251759458,0.2909639665451188
10.0,0.004556786265841064,0.28961372895972437
10.0,0.004609604486828434,0.2882647751553007
10.0,0.0046630349297427315,0.2869171247358646
10.0,0.004717084690917017,0.2855707973201
10.0,0.004771760948938746,0.28422581254064583
10.0,0.0048270709656031835,0.2828821900433707
10.0,0.00488302208687788,0.28153994948665695
10.0,0.004939621743878321,0.2801991105406592
10.0,0.004996877453854884,0.2788596928865801
10.0,0.00505479682119124,0.2775217162159274
10.0,0.005113387538414326,0.2761852002297689
10.0,0.0051726573872160194,0.2748501646379773
10.0,0.005232614239486662,0.27351662915849556
10.0,0.005293266058360562,0.27218461351655127
10.0,0.005354620899273608,0.27085413744391534
10.0,0.005416686911033152,0.26952522067812407
10.0,0.005479472336900287,0.26819788296170344
10.0,0.005542985515684669,0.26687214404139775
10.0,0.005607234882852033,0.2655480236673797
10.0,0.005672228971644543,0.2642255415924737
10.0,0.005737976414214134,0.26290471757134837
10.0,0.005804485942768978,0.26158557135973276
10.0,0.005871766390733255,0.2602681227136047
10.0,0.0059398266939203566,0.2589523913883965
10.0,0.006008675891719687,0.2576383971381685
10.0,0.00607832312829723,0.2563261597148072
10.0,0.006148777653810023,0.2550156988671951
10.0,0.006220048825634711,0.2537070343403908
10.0,0.006292146109610344,0.2524001858747982
10.0,0.006365079081295571,0.2510951732053313
10.0,0.006438857427240419,0.24979201606057688
10.0,0.0065134909462728026,0.24849073416194684
10.0,0.00658898955079995,0.2471913472228415
10.0,0.0066653632681249134,0.24589387494777906
10.0,0.006742622241778342,0.24459833703156023
10.0,0.006820776732865685,0.24330475315838856
10.0,0.006899837121430019,0.24201314300101168
10.0,0.00697981390783066,0.24072352621985796
10.0,0.0070607177141377726,0.23943592246214887
10.0,0.007142559285543126,0.23815035136102913
10.0,0.007225349491787214,0.23686683253468105
10.0,0.007309099328602911,0.23558538558543807
10.0,0.007393819919175866,0.23430603009888934
10.0,0.007479522515621821,0.2330287856429886
10.0,0.007566218500481055,0.231753671767149
10.0,0.007653919388230148,0.23048070800134113
10.0,0.007742636826811269,0.22920991385518522
10.0,0.007832382599179196,0.22794130881703845
10.0,0.007923168624866254,0.2266749123530717
10.0,0.008015006961565405,0.22541074390636
10.0,0.008107909806731687,0.2241488228959448
10.0,0.008201889499202203,0.2228891687159147
10.0,0.008296958520834907,0.2216318007344669
10.0,0.008393129498166365,0.22037673829297152
10.0,0.008490415204088747,0.21912400070503313
10.0,0.00858882855954625,0.2178736072555418
10.0,0.008688382635251185,0.21662557719972614
10.0,0.008789090653419955,0.21537992976220138
10.0,0.008890965989529159,0.21413668413601128
10.0,0.008994022174092044,0.21289585948167264
10.0,0.009098272894455557,0.2116574749262048
10.0,0.009203731996618222,0.2104215495621662
10.0,0.009310413487069076,0.20918810244668254
10.0,0.009418331534647951,0.2079571526004735
10.0,0.00952750047242729,0.20672871900687273
10.0,0.009637934799615786,0.2055028206108468
10.0,0.009749649183484086,0.2042794763180094
10.0,0.009862658461312821,0.2030587049936317
10.0,0.009976977642363202,0.20184052546165573
10.0,0.010092621909870474,0.2006249565036898
10.0,0.010209606623060466,0.19941201685801985
10.0,0.010327947319189514,0.19820172521860047
10.0,0.010447659715608041,0.1969941002340531
10.0,0.01056875971184804,0.19578916050665543
10.0,0.01069126339173476,0.19458692459133226
10.0,0.010815187025522881,0.19338741099464032
10.0,0.010940547072057424,0.19219063817375004
10.0,0.011067360180959733,0.1909966245354245
10.0,0.011195643194838782,0.1898053884350009
10.0,0.011325413151528114,0.18861694817535632
10.0,0.011456687286348714,0.18743132200588428
10.0,0.011589483034398112,0.18624852812146286
10.0,0.011723818032865992,0.18506858466141526
10.0,0.0118597101233767,0.18389150970848078
10.0,0.011997177354358849,0.1827173212877654
10.0,0.012136237983442412,0.1815460373657073
10.0,0.012276910479883598,0.1803776758490273
10.0,0.01241921352701784,0.179212254583682
10.0,0.012563166024741208,0.1780497913538166
10.0,0.012708787092020588,0.1768903038807101
10.0,0.012856096069432959,0.17573380982172293
10.0,0.013005112521734093,0.1745803267692374
10.0,0.013155856240457045,0.17342987224960238
10.0,0.013308347246540755,0.1722824637220695
10.0,0.013462605792989104,0.17113811857773237
10.0,0.01361865236756082,0.16999685413846136
10.0,0.013776507695490542,0.16885868765583362
10.0,0.013936192742241428,0.16772363631007026
10.0,0.01409772871628967,0.16659171720896135
10.0,0.01426113707194129,0.16546294738679376
10.0,0.014426439512181581,0.16433734380328027
10.0,0.01459365799155757,0.16321492334248167
10.0,0.014762814719093903,0.1620957028117297
10.0,0.014933932161242525,0.16097969894055109
10.0,0.015107033044866549,0.15986692837958394
10.0,0.015282140360258701,0.15875740769950114
10.0,0.015459277364194777,0.15765115338992244
10.0,0.01563846758302247,0.1565481818583353
10.0,0.015819734815786007,0.15544850942900912
10.0,0.01600310313738701,0.1543521523419083
10.0,0.016188596901781985,0.15325912675160666
10.0,0.01637624074521688,0.1521694487261977
10.0,0.016566059589499145,0.15108313424621028
10.0,0.016758078645307678,0.15000019920351554
10.0,0.016952323415541204,0.14892065940023724
10.0,0.017148819698705402,0.1478445305476643
10.0,0.017347593592339318,0.14677182826515717
10.0,0.01754867149648151,0.14570256807905657
10.0,0.017752080117176352,0.14463676542159343
10.0,0.01795784647002096,0.1435744356297941
10.0,0.018165997883753275,0.14251559394439073
10.0,0.018376562003881713,0.14146025550872748
10.0,0.018589566796356875,0.1404084353676675
10.0,0.018805040551285825,0.13936014846650277
10.0,0.019023011886689447,0.1383154096498592
10.0,0.019243509752303312,0.1372742336606059
10.0,0.019466563433422623,0.13623663513876366
10.0,0.019692202554791725,0.13520262862041246
10.0,0.0199204570845387,0.13417222853660277
10.0,0.020151357338155575,0.1331454492122621
10.0,0.020384933982524632,0.1321223048651075
10.0,0.020621218039991434,0.13110280960455617
10.0,0.02086024089248504,0.13008697743063652
10.0,0.021102034285685956,0.12907482223290268
10.0,0.021346630333242442,0.12806635778934541
10.0,0.021594061521035664,0.12706159776531045
10.0,0.021844360711494273,0.12606055571241137
10.0,0.02209756114795902,0.12506324506744942
10.0,0.022353696459097953,0.12406967915133058
10.0,0.022612800663372783,0.12307987116798569
10.0,0.02287490817355703,0.12209383420329428
10.0,0.02314005380130653,0.12111158122400584
10.0,0.023408272761782933,0.1201331250766664
10.0,0.023679600678330776,0.1191584784865437
10.0,0.02395407358720878,0.11818765405655823
10.0,0.024231727942375995,0.11722066426621394
10.0,0.024512600620333384,0.1162575214705312
10.0,0.024796728925021588,0.11529823789898055
10.0,0.025084150592775398,0.11434282565442484
10.0,0.025374903797335705,0.11339129671205458
10.0,0.025669027154919505,0.11244366291833566
10.0,0.02596655972934871,0.11149993598995035
10.0,0.02626754103723837,0.11056012751274959
10.0,0.026572011053245054,0.10962424894070233
10.0,0.02688001021537606,0.10869231159484878
10.0,0.027191579430360175,0.10776432666226134
10.0,0.02750676007908066,0.10684030519500125
10.0,0.027825594022071243,0.10592025810908548
10.0,0.0281481236050758,0.1050041961834518
10.0,0.028474391664672465,0.10409213005893136
10.0,0.028804441533962964,0.10318407023722247
10.0,0.02913831704832787,0.10228002707986927
10.0,0.029476062551248572,0.10138001080724376
10.0,0.029817722900196717,0.10048403149753161
10.0,0.030163343472591957,0.09959209908572325
10.0,0.030512970171828694,0.09870422336260813
10.0,0.03086664943337273,0.09782041397377349
10.0,0.031224428230928563,0.09694068041860687
10.0,0.031586354082678174,0.0960650320493053
10.0,0.03195247505759212,0.09519347806988884
10.0,0.03232283978181379,0.09432602753521471
10.0,0.032697497445117664,0.09346268935000249
10.0,0.03307649780744241,0.09260347226785975
10.0,0.033459891205499734,0.09174838489031603
10.0,0.03384772855945981,0.09089743566586043
10.0,0.03424006137971424,0.09005063288898403
10.0,0.034636941773717324,0.08920798469922915
10.0,0.03503842245290674,0.0883694990802442
10.0,0.035444556739704335,0.08753518385884387
10.0,0.03585539857459815,0.08670504670407471
10.0,0.036271002523306464,0.08587909512628818
10.0,0.03669142378402492,0.08505733647621846
10.0,0.03711671819475765,0.08423977794406749
10.0,0.03754694224073335,0.0834264265585957
10.0,0.037982153061907345,0.0826172891862201
10.0,0.03842240846055059,0.08181237253011876
10.0,0.038867766908926654,0.08101168312934104
10.0,0.039318287557057685,0.08021522735792695
10.0,0.03977403024058035,0.07942301142403117
10.0,0.04023505548869291,0.07863504136905633
10.0,0.040701424532194365,0.07785132306679203
10.0,0.04117319931161677,0.07707186222256245
10.0,0.04165044248545183,0.07629666437238124
10.0,0.04213321743847287,0.07552573488211323
10.0,0.04262158829015323,0.07475907894664588
10.0,0.04311561990318226,0.07399670158906724
10.0,0.04361537789208003,0.07323860765985205
10.0,0.04412092863191188,0.07248480183605713
10.0,0.04463233926710395,0.07173528862052465
10.0,0.045149677720361,0.07099007234109342
10.0,0.04567301270168744,0.07024915714982005
10.0,0.04620241371751311,0.06951254702220755
10.0,0.04673795107992461,0.06878024575644397
10.0,0.04727969591600388,0.06805225697265023
10.0,0.04782772017727483,0.0673285841121359
10.0,0.04838209664925955,0.06660923043666603
10.0,0.048942898961145315,0.06589419902773601
10.0,0.04951020159556351,0.06518349278585776
10.0,0.050084079898482126,0.06447711442985392
10.0,0.050664610089212685,0.06377506649616314
10.0,0.05125186927053333,0.06307735133815542
10.0,0.05184593543892913,0.062383971125457745
10.0,0.05244688749495119,0.061694927843288935
10.0,0.05305480525369574,0.06101022329180692
10.0,0.05366976945540476,0.060329859085465176
10.0,0.05429186177618943,0.05965383665238096
10.0,0.05492116483887789,0.058982157233713445
10.0,0.055557762223988776,0.058314821883054535
10.0,0.05620173848083188,0.05765183146582943
10.0,0.05685317913873753,0.0569931866587092
10.0,0.057512170718416133,0.05633888794903548
10.0,0.05817880074344935,0.0556889356342555
10.0,0.058853157751914506,0.05504332982137076
10.0,0.0595353313081437,0.054402070426395895
10.0,0.06022541201461928,0.053765157173831124
10.0,0.06092349152400712,0.05313258959614611
10.0,0.06162966255132942,0.05250436703327682
10.0,0.06234401888627864,0.05188048863213443
10.0,0.06306665540567406,0.05126095334612764
10.0,0.06379766808606283,0.050645759934697276
10.0,0.06453715401646702,0.05003490696286445
10.0,0.06528521141127848,0.049428392800791345
10.0,0.06604193962330306,0.04882621562335618
10.0,0.06680743915695615,0.04822837340974062
10.0,0.0675818116816111,0.047634863943031805
10.0,0.06836516004510239,0.04704568480983752
10.0,0.06915758828738525,0.04646083339991567
10.0,0.06995920165435375,0.045880306905817805
10.0,0.0707701066118189,0.04530410232254681
10.0,0.07159041085964889,0.04473221644722889
10.0,0.07242022334607315,0.04416464587880057
10.0,0.0732596542821523,0.04360138701770975
10.0,0.0741088151564157,0.043042436065632295
10.0,0.07496781874966876,0.04248778902520306
10.0,0.0758367791499719,0.04193744169976241
10.0,0.07671581176779302,0.04139138969311807
10.0,0.07760503335133571,0.040849628409322276
10.0,0.07850456200204509,0.04031215305246453
10.0,0.0794145171902934,0.0397789586264803
10.0,0.08033501977124735,0.0392500399349755
10.0,0.08126619200091946,0.03872539158106726
10.0,0.0822081575524054,0.03820500796724032
10.0,0.08316104153230962,0.037688883295220986
10.0,0.08412497049736119,0.03717701156586585
10.0,0.08510007247122246,0.03666938657906913
10.0,0.08608647696149245,0.03616600193368521
10.0,0.08708431497690725,0.03566685102746918
10.0,0.08809371904473991,0.035171927057034244
10.0,0.08911482322840202,0.03468122301782593
10.0,0.09014776314524918,0.03419473170411442
10.0,0.09119267598459298,0.03371244570900408
10.0,0.09224970052592174,0.03323435742446077
10.0,0.0933189771573324,0.03276045904135688
10.0,0.09440064789417603,0.03229074254953478
10.0,0.09549485639791966,0.03182519973788814
10.0,0.09660174799522646,0.031363822194461294
10.0,0.09772146969725724,0.030906601306567926
10.0,0.09885417021919574,0.030453528260927322
10.0,0.1,0.030004594043820085
13.0,1.0e-6,0.6127862463966962
13.0,1.0115911122238297e-6,0.6118940106294996
13.0,1.0233165783302448e-6,0.6110007779762784
13.0,1.0351779556301762e-6,0.6101065515714499
13.0,1.0471768194855203e-6,0.6092113345309182
13.0,1.05931476351837e-6,0.6083151300264379
13.0,1.0715933998226711e-6,0.6074179412183867
13.0,1.084014359178331e-6,0.6065197713046548
13.0,1.09657929126781e-6,0.605620623495587
13.0,1.1092898648952228e-6,0.6047205010219082
13.0,1.1221477682079801e-6,0.6038194071191243
13.0,1.135154708920999e-6,0.6029173450743548
13.0,1.1483124145435112e-6,0.6020143181567368
13.0,1.1616226326085019e-6,0.6011103296648094
13.0,1.1750871309048075e-6,0.6002053829340739
13.0,1.1887076977119033e-6,0.5992994813001551
13.0,1.2024861420374122e-6,0.5983926281225744
13.0,1.216424293857368e-6,0.5974848267712728
13.0,1.2305240043592616e-6,0.5965760806497437
13.0,1.244787146187906e-6,0.59566639317464
13.0,1.2592156136941508e-6,0.5947557677707548
13.0,1.2738113231864784e-6,0.5938442078940998
13.0,1.288576213185518e-6,0.5929317170195978
13.0,1.303512244681509e-6,0.5920182986297113
13.0,1.3186214013947485e-6,0.5911039562373772
13.0,1.3339056900390587e-6,0.5901886933680234
13.0,1.3493671405883065e-6,0.5892725135624975
13.0,1.3650078065460137e-6,0.5883554203864882
13.0,1.3808297652180924e-6,0.5874374174267196
13.0,1.3968351179887398e-6,0.586518508274872
13.0,1.4130259905995336e-6,0.5855986965628818
13.0,1.4294045334317611e-6,0.5846779859155209
13.0,1.4459729217920196e-6,0.5837563799921074
13.0,1.46273335620113e-6,0.5828338824771768
13.0,1.4796880626863962e-6,0.5819104970598804
13.0,1.4968392930772555e-6,0.5809862274445933
13.0,1.514189325304352e-6,0.5800610773728513
13.0,1.5317404637020798e-6,0.5791350505858027
13.0,1.5494950393146317e-6,0.5782081508583912
13.0,1.567455410205595e-6,0.577280381968816
13.0,1.5856239617711372e-6,0.5763517477321874
13.0,1.60400310705682e-6,0.5754222519708154
13.0,1.6225952870780872e-6,0.5744918985141605
13.0,1.6414029711444665e-6,0.57356069124274
13.0,1.6604286571875296e-6,0.5726286340158313
13.0,1.6796748720926532e-6,0.5716957307484226
13.0,1.699144172034626e-6,0.5707619853458211
13.0,1.7188391428171457e-6,0.569827401747345
13.0,1.7387624002162504e-6,0.5688919839052459
13.0,1.7589165903277326e-6,0.5679557357856476
13.0,1.7793043899185774e-6,0.5670186613899286
13.0,1.7999285067824765e-6,0.5660807647196818
13.0,1.8207916800994625e-6,0.565142049803695
13.0,1.8418966807997108e-6,0.5642025206840905
13.0,1.8632463119315598e-6,0.5632621814327038
13.0,1.8848434090337953e-6,0.562321036123301
13.0,1.906690840512252e-6,0.5613790888581046
13.0,1.928791508020778e-6,0.5604363437598627
13.0,1.9511483468466163e-6,0.5594928049645934
13.0,1.9737643263002554e-6,0.5585484766288046
13.0,1.9966424501097934e-6,0.5576033629227621
13.0,2.0197857568198785e-6,0.556657468042418
13.0,2.0431973201952705e-6,0.5557107961984461
13.0,2.066880249629082e-6,0.5547633516194008
13.0,2.09083769055575e-6,0.5538151385504991
13.0,2.115072824868795e-6,0.5528661612569788
13.0,2.1395888713434217e-6,0.5519164240274482
13.0,2.1643890860640204e-6,0.5509659311560189
13.0,2.1894767628566207e-6,0.550014686967652
13.0,2.2148552337263594e-6,0.5490626958006483
13.0,2.240527869300018e-6,0.5481099620109238
13.0,2.266498079273693e-6,0.5471564899721447
13.0,2.2927693128656486e-6,0.5462022840800537
13.0,2.3193450592744277e-6,0.5452473487408371
13.0,2.3462288481422623e-6,0.5442916883839641
13.0,2.373424250023866e-6,0.5433353074549861
13.0,2.4009348768606516e-6,0.5423782104205015
13.0,2.4287643824604506e-6,0.5414204017653904
13.0,2.4569164629827902e-6,0.5404618859904065
13.0,2.4853948574297983e-6,0.5395026676063907
13.0,2.5142033481427965e-6,0.5385427511584847
13.0,2.5433457613046483e-6,0.5375821411980246
13.0,2.5728259674479322e-6,0.5366208422960127
13.0,2.6026478819690047e-6,0.5356588590452431
13.0,2.63281546564802e-6,0.5346961960519
13.0,2.663332725174981e-6,0.5337328579418246
13.0,2.694203713681882e-6,0.5327688493562263
13.0,2.725432531281028e-6,0.5318041749580856
13.0,2.7570233256095828e-6,0.5308388394282179
13.0,2.7889802923804397e-6,0.5298728474617642
13.0,2.821307675939471e-6,0.5289062037717053
13.0,2.8540097698292375e-6,0.5279389130890758
13.0,2.8870909173592346e-6,0.5269709801665761
13.0,2.9205555121827453e-6,0.5260024097661685
13.0,2.95440799888038e-6,0.5250332066760981
13.0,2.9886528735503824e-6,0.5240633756988767
13.0,3.0232946844057763e-6,0.5230929216494977
13.0,3.0583380323784318e-6,0.5221218493661935
13.0,3.0937875717301367e-6,0.5211501637055664
13.0,3.1296480106707505e-6,0.520177869535214
13.0,3.165924111983521e-6,0.5192049717447909
13.0,3.20262069365765e-6,0.5182314752419052
13.0,3.2397426295281954e-6,0.5172573849484587
13.0,3.277294849923382e-6,0.516282705803153
13.0,3.3152823423194233e-6,0.5153074427668473
13.0,3.3537101520029288e-6,0.5143316008109461
13.0,3.392583382740992e-6,0.513355184928904
13.0,3.4319071974590426e-6,0.5123782001307228
13.0,3.4716868189265596e-6,0.511400651437987
13.0,3.5119275304507277e-6,0.5104225438955204
13.0,3.5526346765781395e-6,0.5094438825638921
13.0,3.5938136638046257e-6,0.5084646725178441
13.0,3.6354699612933177e-6,0.5074849188502094
13.0,3.6776091016010305e-6,0.5065046266731943
13.0,3.7202366814130657e-6,0.5055238011121459
13.0,3.763358362286533e-6,0.5045424473099637
13.0,3.806979871402284e-6,0.5035605704264454
13.0,3.851107002325569e-6,0.5025781756427798
13.0,3.895745615775501e-6,0.5015952681464882
13.0,3.9409016404034476e-6,0.5006118531511949
13.0,3.986581073580439e-6,0.4996279358796363
13.0,4.0327899821937055e-6,0.4986435215785369
13.0,4.0795345034524486e-6,0.4976586155047945
13.0,4.126820845702952e-6,0.49667322293345545
13.0,4.174655289253135e-6,0.49568734915854396
13.0,4.223044187206672e-6,0.49470099948501595
13.0,4.271993966306777e-6,0.49371417923923816
13.0,4.321511127789762e-6,0.49272689376136786
13.0,4.371602248248502e-6,0.49173914840929245
13.0,4.422273980505897e-6,0.4907509485517512
13.0,4.473533054498463e-6,0.4897622995769903
13.0,4.525386278170167e-6,0.488773206894739
13.0,4.577840538376616e-6,0.48778367591948885
13.0,4.630902801799737e-6,0.4867937120921351
13.0,4.684580115873045e-6,0.48580332086169675
13.0,4.738879609717651e-6,0.4848125076946014
13.0,4.793808495089107e-6,0.483821278077592
13.0,4.849374067335233e-6,0.4828296375068193
13.0,4.905583706365046e-6,0.4818375914973495
13.0,4.962444877628914e-6,0.4808451455806567
13.0,5.019965133110079e-6,0.4798523052986717
13.0,5.07815211232767e-6,0.47885907621536894
13.0,5.137013543351339e-6,0.4778654639072851
13.0,5.1965572438276574e-6,0.4768714739622164
13.0,5.2567911220184196e-6,0.4758771119891389
13.0,5.317723177850966e-6,0.4748823836114386
13.0,5.379361503980698e-6,0.47388729446077804
13.0,5.441714286865887e-6,0.47289185019447566
13.0,5.504789807854967e-6,0.47189605647532495
13.0,5.568596444286409e-6,0.4708999189874079
13.0,5.633142670601352e-6,0.46990344342719376
13.0,5.698437059469136e-6,0.4689066355038456
13.0,5.764488282925873e-6,0.4679095009446935
13.0,5.831305113526219e-6,0.4669120454906585
13.0,5.898896425508493e-6,0.46591427489704396
13.0,5.9672711959733106e-6,0.464916194934483
13.0,6.036438506075864e-6,0.4639178113852144
13.0,6.106407542232036e-6,0.4629191300476951
13.0,6.1771875973384885e-6,0.4619201567379701
13.0,6.248788072006888e-6,0.460920897280358
13.0,6.3212184758124485e-6,0.45992135751723356
13.0,6.394488428556936e-6,0.45892154330327845
13.0,6.468607661546321e-6,0.4579214605092557
13.0,6.5435860188832294e-6,0.45692111501687355
13.0,6.619433458774388e-6,0.45592051272584355
13.0,6.696160054853215e-6,0.45491965954625513
13.0,6.773775997517745e-6,0.453918561403037
13.0,6.852291595284057e-6,0.45291722423609737
13.0,6.9317172761554005e-6,0.45191565399506883
13.0,7.012063589007177e-6,0.45091385664836814
13.0,7.09334120498799e-6,0.4499118381741442
13.0,7.175560918936921e-6,0.44890960456547935
13.0,7.258733650817246e-6,0.4479071618274545
13.0,7.342870447166758e-6,0.4469045159811724
13.0,7.4279824825649105e-6,0.4459016730573101
13.0,7.514081061116962e-6,0.44489863910185085
13.0,7.6011776179553225e-6,0.4438954201740119
13.0,7.689283720758305e-6,0.442892022345749
13.0,7.778411071286483e-6,0.44188845170024293
13.0,7.868571506936844e-6,0.4408847143343707
13.0,7.959777002314978e-6,0.4398808163587684
13.0,8.05203967082547e-6,0.4388767638956805
13.0,8.145371766280737e-6,0.43787256307951644
13.0,8.239785684528512e-6,0.43686822005874176
13.0,8.335293965098187e-6,0.43586374099318476
13.0,8.43190929286625e-6,0.4348591320528611
13.0,8.529644499741017e-6,0.433854399425018
13.0,8.628512566366886e-6,0.4328495493040661
13.0,8.72852662384837e-6,0.4318445878990116
13.0,8.829699955494083e-6,0.4308395214296211
13.0,8.93204599858096e-6,0.429834356129538
13.0,9.035578346138921e-6,0.42882909824294435
13.0,9.140310748756223e-6,0.4278237540237668
13.0,9.246257116405733e-6,0.42681832974035494
