curve_type,source_file,remainder_allocation,J,Ka,alpha,rate,reliable,cap_hit_fraction,pupe,total_parity,effective_information_bits
entropy_bound,analytic,,12,26.540944419845218,2.536918612408272,0.7237720371080549,true,,,,
entropy_bound,analytic,,12,26.461071676493475,2.539252835223482,0.7241403133153719,true,,,,
entropy_bound,analytic,,12,26.381585354120265,2.5415870580386923,0.7245078990014108,true,,,,
entropy_bound,analytic,,12,26.30248301235777,2.543921280853903,0.7248747961368331,true,,,,
entropy_bound,analytic,,12,26.223762229597504,2.546255503669113,0.7252410066846521,true,,,,
entropy_bound,analytic,,12,26.145420602821382,2.548589726484323,0.7256065326002631,true,,,,
entropy_bound,analytic,,12,26.067455747434924,2.5509239492995333,0.725971375831478,true,,,,
entropy_bound,analytic,,12,25.989865297101833,2.5532581721147434,0.7263355383185656,true,,,,
entropy_bound,analytic,,12,25.9126469035804,2.5555923949299535,0.7266990219942936,true,,,,
entropy_bound,analytic,,12,25.83579823656165,2.5579266177451636,0.7270618287839634,true,,,,
entropy_bound,analytic,,12,25.75931698350901,2.5602608405603737,0.7274239606054389,true,,,,
entropy_bound,analytic,,12,25.683200849499624,2.562595063375584,0.7277854193691952,true,,,,
entropy_bound,analytic,,12,25.607447557067413,2.564929286190794,0.7281462069783506,true,,,,
entropy_bound,analytic,,12,25.532054846047583,2.567263509006004,0.7285063253287031,true,,,,
entropy_bound,analytic,,12,25.45702047342281,2.569597731821214,0.7288657763087608,true,,,,
entropy_bound,analytic,,12,25.382342213170894,2.5719319546364243,0.7292245617997887,true,,,,
entropy_bound,analytic,,12,25.308017856114073,2.5742661774516344,0.7295826836758337,true,,,,
entropy_bound,analytic,,12,25.23404520976972,2.5766004002668446,0.7299401438037719,true,,,,
entropy_bound,analytic,,12,25.160422098202748,2.5789346230820547,0.7302969440433282,true,,,,
entropy_bound,analytic,,12,25.087146361879235,2.581268845897265,0.7306530862471265,true,,,,
entropy_bound,analytic,,12,25.014215857521812,2.583603068712475,0.7310085722607166,true,,,,
entropy_bound,analytic,,12,24.941628457966292,2.585937291527685,0.7313634039226066,true,,,,
entropy_bound,analytic,,12,24.869382052019823,2.588271514342895,0.731717583064309,true,,,,
entropy_bound,analytic,,12,24.797474544320472,2.5906057371581053,0.7320711115103591,true,,,,
entropy_bound,analytic,,12,24.725903855198236,2.5929399599733154,0.7324239910783582,true,,,,
entropy_bound,analytic,,12,24.654667920537367,2.5952741827885255,0.7327762235790098,true,,,,
entropy_bound,analytic,,12,24.583764691640177,2.5976084056037356,0.733127810816147,true,,,,
entropy_bound,analytic,,12,24.513192135092094,2.5999426284189457,0.7334787545867668,true,,,,
entropy_bound,analytic,,12,24.442948232628158,2.602276851234156,0.7338290566810661,true,,,,
entropy_bound,analytic,,12,24.37303098100085,2.604611074049366,0.7341787188824723,true,,,,
entropy_bound,analytic,,12,24.303438391849124,2.606945296864576,0.7345277429676798,true,,,,
entropy_bound,analytic,,12,24.234168491568866,2.609279519679786,0.7348761307066758,true,,,,
entropy_bound,analytic,,12,24.16521932118459,2.6116137424949963,0.7352238838627795,true,,,,
entropy_bound,analytic,,12,24.0965889362224,2.6139479653102065,0.735571004192672,true,,,,
entropy_bound,analytic,,12,24.028275406584235,2.616282188125417,0.735917493446422,true,,,,
entropy_bound,analytic,,12,23.960276816423363,2.618616410940627,0.7362633533675325,true,,,,
entropy_bound,analytic,,12,23.89259126402103,2.6209506337558373,0.7366085856929581,true,,,,
entropy_bound,analytic,,12,23.825216861664412,2.6232848565710474,0.7369531921531389,true,,,,
entropy_bound,analytic,,12,23.7581517355258,2.6256190793862575,0.7372971744720427,true,,,,
entropy_bound,analytic,,12,23.69139402554284,2.6279533022014676,0.7376405343671779,true,,,,
entropy_bound,analytic,,12,23.624941885300093,2.6302875250166777,0.7379832735496434,true,,,,
entropy_bound,analytic,,12,23.55879348191165,2.632621747831888,0.7383253937241454,true,,,,
entropy_bound,analytic,,12,23.492946995904987,2.634955970647098,0.7386668965890343,true,,,,
entropy_bound,analytic,,12,23.427400621105885,2.637290193462308,0.73900778383633,true,,,,
entropy_bound,analytic,,12,23.36215256452453,2.6396244162775186,0.7393480571517617,true,,,,
entropy_bound,analytic,,12,23.297201046242723,2.6419586390927288,0.7396877182147896,true,,,,
entropy_bound,analytic,,12,23.232544299302166,2.644292861907939,0.7400267686986337,true,,,,
entropy_bound,analytic,,12,23.168180569593805,2.646627084723149,0.7403652102703083,true,,,,
entropy_bound,analytic,,12,23.104108115748375,2.648961307538359,0.7407030445906528,true,,,,
entropy_bound,analytic,,12,23.040325209027877,2.6512955303535692,0.741040273314353,true,,,,
entropy_bound,analytic,,12,22.976830133218172,2.6536297531687794,0.7413768980899799,true,,,,
entropy_bound,analytic,,12,22.91362118452262,2.6559639759839895,0.7417129205600106,true,,,,
entropy_bound,analytic,,12,22.85069667145675,2.6582981987991996,0.7420483423608643,true,,,,
entropy_bound,analytic,,12,22.788054914743913,2.6606324216144097,0.7423831651229197,true,,,,
entropy_bound,analytic,,12,22.725694247212015,2.66296664442962,0.7427173904705605,true,,,,
entropy_bound,analytic,,12,22.663613013691165,2.66530086724483,0.7430510200221841,true,,,,
entropy_bound,analytic,,12,22.60180957091239,2.66763509006004,0.7433840553902459,true,,,,
entropy_bound,analytic,,12,22.540282287407248,2.66996931287525,0.7437164981812825,true,,,,
entropy_bound,analytic,,12,22.479029543408487,2.6723035356904603,0.7440483499959285,true,,,,
entropy_bound,analytic,,12,22.418049730751616,2.6746377585056704,0.744379612428965,true,,,,
entropy_bound,analytic,,12,22.357341252777406,2.6769719813208805,0.7447102870693297,true,,,,
entropy_bound,analytic,,12,22.296902524235364,2.6793062041360907,0.7450403755001486,true,,,,
entropy_bound,analytic,,12,22.23673197118814,2.681640426951301,0.7453698792987672,true,,,,
entropy_bound,analytic,,12,22.17682803091677,2.683974649766511,0.7456988000367765,true,,,,
entropy_bound,analytic,,12,22.11718915182694,2.686308872581721,0.7460271392800348,true,,,,
entropy_bound,analytic,,12,22.05781379335605,2.688643095396931,0.7463548985886995,true,,,,
entropy_bound,analytic,,12,21.998700425881236,2.6909773182121413,0.7466820795172529,true,,,,
entropy_bound,analytic,,12,21.93984753062817,2.6933115410273514,0.747008683614526,true,,,,
entropy_bound,analytic,,12,21.881253599580873,2.6956457638425615,0.7473347124237261,true,,,,
entropy_bound,analytic,,12,21.822917135392245,2.6979799866577716,0.7476601674824673,true,,,,
entropy_bound,analytic,,12,21.764836651295553,2.7003142094729817,0.747985050322789,true,,,,
entropy_bound,analytic,,12,21.707010671016654,2.702648432288192,0.748309362471184,true,,,,
entropy_bound,analytic,,12,21.649437728687154,2.704982655103402,0.7486331054486272,true,,,,
entropy_bound,analytic,,12,21.592116368758308,2.707316877918612,0.7489562807705986,true,,,,
entropy_bound,analytic,,12,21.53504514591581,2.709651100733822,0.7492788899471092,true,,,,
entropy_bound,analytic,,12,21.478222624995276,2.7119853235490328,0.7496009344827275,true,,,,
entropy_bound,analytic,,12,21.421647380898683,2.714319546364243,0.7499224158765991,true,,,,
entropy_bound,analytic,,12,21.365317998511415,2.716653769179453,0.7502433356224814,true,,,,
entropy_bound,analytic,,12,21.309233072620216,2.718987991994663,0.7505636952087569,true,,,,
entropy_bound,analytic,,12,21.2533912078319,2.7213222148098732,0.750883496118468,true,,,,
entropy_bound,analytic,,12,21.197791018492783,2.7236564376250834,0.7512027398293332,true,,,,
entropy_bound,analytic,,12,21.14243112860886,2.7259906604402935,0.7515214278137826,true,,,,
entropy_bound,analytic,,12,21.087310171766788,2.7283248832555036,0.7518395615389643,true,,,,
entropy_bound,analytic,,12,21.032426791055606,2.7306591060707137,0.7521571424667884,true,,,,
entropy_bound,analytic,,12,20.97777963898908,2.732993328885924,0.7524741720539381,true,,,,
entropy_bound,analytic,,12,20.92336737742891,2.7353275517011344,0.7527906517518963,true,,,,
entropy_bound,analytic,,12,20.86918867750863,2.7376617745163445,0.7531065830069713,true,,,,
entropy_bound,analytic,,12,20.81524221955807,2.7399959973315546,0.753421967260319,true,,,,
entropy_bound,analytic,,12,20.761526693028713,2.7423302201467648,0.753736805947964,true,,,,
entropy_bound,analytic,,12,20.708040796419663,2.744664442961975,0.7540511005008282,true,,,,
entropy_bound,analytic,,12,20.654783237204263,2.746998665777185,0.7543648523447516,true,,,,
entropy_bound,analytic,,12,20.601752731757475,2.749332888592395,0.7546780629005111,true,,,,
entropy_bound,analytic,,12,20.548948005283837,2.7516671114076052,0.7549907335838534,true,,,,
entropy_bound,analytic,,12,20.49636779174618,2.7540013342228153,0.7553028658055042,true,,,,
entropy_bound,analytic,,12,20.444010833794948,2.7563355570380255,0.755614460971205,true,,,,
entropy_bound,analytic,,12,20.391875882698187,2.7586697798532356,0.7559255204817207,true,,,,
entropy_bound,analytic,,12,20.339961698272138,2.7610040026684457,0.7562360457328756,true,,,,
entropy_bound,analytic,,12,20.288267048812592,2.763338225483656,0.7565460381155721,true,,,,
entropy_bound,analytic,,12,20.236790711026718,2.765672448298866,0.7568554990158057,true,,,,
entropy_bound,analytic,,12,20.185531469965586,2.768006671114076,0.7571644298146971,true,,,,
entropy_bound,analytic,,12,20.134488118957357,2.770340893929286,0.7574728318885032,true,,,,
entropy_bound,analytic,,12,20.083659459541018,2.7726751167444963,0.7577807066086485,true,,,,
entropy_bound,analytic,,12,20.03304430140078,2.7750093395597064,0.7580880553417431,true,,,,
entropy_bound,analytic,,12,19.982641462300954,2.7773435623749165,0.7583948794496058,true,,,,
entropy_bound,analytic,,12,19.93244976802161,2.7796777851901266,0.7587011802892816,true,,,,
entropy_bound,analytic,,12,19.882468052294687,2.7820120080053368,0.7590069592130665,true,,,,
entropy_bound,analytic,,12,19.832695156740698,2.784346230820547,0.7593122175685245,true,,,,
entropy_bound,analytic,,12,19.783129930806055,2.786680453635757,0.7596169566985187,true,,,,
entropy_bound,analytic,,12,19.733771231700963,2.789014676450967,0.7599211779412167,true,,,,
entropy_bound,analytic,,12,19.684617924337807,2.7913488992661772,0.7602248826301284,true,,,,
entropy_bound,analytic,,12,19.635668881270213,2.7936831220813874,0.760528072094115,true,,,,
entropy_bound,analytic,,12,19.586922982632537,2.7960173448965975,0.7608307476574104,true,,,,
entropy_bound,analytic,,12,19.538379116080026,2.7983515677118076,0.7611329106396462,true,,,,
entropy_bound,analytic,,12,19.490036176729383,2.8006857905270177,0.7614345623558729,true,,,,
entropy_bound,analytic,,12,19.4418930671,2.803020013342228,0.7617357041165751,true,,,,
entropy_bound,analytic,,12,19.393948697055645,2.805354236157438,0.762036337227693,true,,,,
entropy_bound,analytic,,12,19.346201983746685,2.8076884589726485,0.762336462990645,true,,,,
entropy_bound,analytic,,12,19.298651851552858,2.8100226817878586,0.7626360827023486,true,,,,
entropy_bound,analytic,,12,19.251297232026495,2.8123569046030688,0.7629351976552373,true,,,,
entropy_bound,analytic,,12,19.20413706383635,2.814691127418279,0.7632338091372736,true,,,,
entropy_bound,analytic,,12,19.157170292711847,2.817025350233489,0.7635319184319831,true,,,,
entropy_bound,analytic,,12,19.11039587138785,2.819359573048699,0.7638295268184684,true,,,,
entropy_bound,analytic,,12,19.063812759549965,2.8216937958639092,0.7641266355714214,true,,,,
entropy_bound,analytic,,12,19.017419923780277,2.8240280186791193,0.7644232459611516,true,,,,
entropy_bound,analytic,,12,18.971216337503613,2.8263622414943295,0.7647193592536016,true,,,,
entropy_bound,analytic,,12,18.925200980934264,2.8286964643095396,0.765014976710368,true,,,,
entropy_bound,analytic,,12,18.879372841023166,2.83103068712475,0.7653100995887117,true,,,,
entropy_bound,analytic,,12,18.83373091140562,2.8333649099399603,0.7656047291415943,true,,,,
entropy_bound,analytic,,12,18.788274192349377,2.8356991327551704,0.7658988666176814,true,,,,
entropy_bound,analytic,,12,18.743001690703238,2.8380333555703805,0.7661925132613648,true,,,,
entropy_bound,analytic,,12,18.697912419846155,2.8403675783855906,0.7664856703127864,true,,,,
entropy_bound,analytic,,12,18.653005399636662,2.8427018012008007,0.7667783390078504,true,,,,
entropy_bound,analytic,,12,18.608279656362914,2.845036024016011,0.7670705205782494,true,,,,
entropy_bound,analytic,,12,18.563734222693,2.847370246831221,0.7673622162514727,true,,,,
entropy_bound,analytic,,12,18.519368137625822,2.849704469646431,0.7676534272508332,true,,,,
entropy_bound,analytic,,12,18.475180446442337,2.852038692461641,0.7679441547954762,true,,,,
entropy_bound,analytic,,12,18.431170200657263,2.8543729152768513,0.7682344001004081,true,,,,
entropy_bound,analytic,,12,18.387336457971212,2.8567071380920614,0.7685241643765104,true,,,,
entropy_bound,analytic,,12,18.343678282223188,2.8590413609072716,0.7688134488305535,true,,,,
entropy_bound,analytic,,12,18.30019474334362,2.8613755837224817,0.769102254665217,true,,,,
entropy_bound,analytic,,12,18.256884917307648,2.863709806537692,0.7693905830791091,true,,,,
entropy_bound,analytic,,12,18.213747886088957,2.866044029352902,0.7696784352667851,true,,,,
entropy_bound,analytic,,12,18.170782737613955,2.868378252168112,0.7699658124187617,true,,,,
entropy_bound,analytic,,12,18.127988565716343,2.870712474983322,0.7702527157215279,true,,,,
entropy_bound,analytic,,12,18.085364470092106,2.8730466977985323,0.7705391463575808,true,,,,
entropy_bound,analytic,,12,18.04290955625488,2.8753809206137424,0.7708251055054224,true,,,,
entropy_bound,analytic,,12,18.000622935491734,2.8777151434289525,0.7711105943395923,true,,,,
entropy_bound,analytic,,12,17.958503724819295,2.8800493662441626,0.7713956140306754,true,,,,
entropy_bound,analytic,,12,17.916551046940317,2.8823835890593728,0.7716801657453195,true,,,,
entropy_bound,analytic,,12,17.874764030200524,2.884717811874583,0.7719642506462604,true,,,,
entropy_bound,analytic,,12,17.833141808545953,2.887052034689793,0.7722478698923271,true,,,,
entropy_bound,analytic,,12,17.791683521480596,2.889386257505003,0.7725310246384648,true,,,,
entropy_bound,analytic,,12,17.7503883140244,2.8917204803202132,0.7728137160357519,true,,,,
entropy_bound,analytic,,12,17.709255336671646,2.8940547031354233,0.7730959452314167,true,,,,
entropy_bound,analytic,,12,17.66828374534971,2.8963889259506335,0.7733777133688463,true,,,,
entropy_bound,analytic,,12,17.627472701378174,2.8987231487658436,0.7736590215876147,true,,,,
entropy_bound,analytic,,12,17.586821371428233,2.9010573715810537,0.7739398710234897,true,,,,
entropy_bound,analytic,,12,17.54632892748251,2.9033915943962643,0.7742202628084524,true,,,,
entropy_bound,analytic,,12,17.505994546795275,2.9057258172114744,0.7745001980707182,true,,,,
entropy_bound,analytic,,12,17.465817411852797,2.9080600400266845,0.7747796779347427,true,,,,
entropy_bound,analytic,,12,17.425796710334303,2.9103942628418946,0.7750587035212412,true,,,,
entropy_bound,analytic,,12,17.38593163507304,2.9127284856571047,0.7753372759472106,true,,,,
entropy_bound,analytic,,12,17.346221384017873,2.915062708472315,0.7756153963259392,true,,,,
entropy_bound,analytic,,12,17.306665160195,2.917396931287525,0.7758930657670237,true,,,,
entropy_bound,analytic,,12,17.2672621716702,2.919731154102735,0.7761702853763828,true,,,,
entropy_bound,analytic,,12,17.22801163151125,2.922065376917945,0.7764470562562777,true,,,,
entropy_bound,analytic,,12,17.188912757750767,2.9243995997331553,0.776723379505323,true,,,,
entropy_bound,analytic,,12,17.14996477334927,2.926733822548366,0.7769992562185,true,,,,
entropy_bound,analytic,,12,17.11116690615866,2.929068045363576,0.7772746874871825,true,,,,
entropy_bound,analytic,,12,17.072518388885914,2.931402268178786,0.7775496743991351,true,,,,
entropy_bound,analytic,,12,17.034018459057144,2.9337364909939962,0.7778242180385495,true,,,,
entropy_bound,analytic,,12,16.995666358981985,2.9360707138092064,0.7780983194860388,true,,,,
entropy_bound,analytic,,12,16.957461335718175,2.9384049366244165,0.7783719798186677,true,,,,
entropy_bound,analytic,,12,16.9194026410366,2.9407391594396266,0.7786452001099531,true,,,,
entropy_bound,analytic,,12,16.881489531386457,2.9430733822548367,0.7789179814298985,true,,,,
entropy_bound,analytic,,12,16.843721267860854,2.945407605070047,0.7791903248449867,true,,,,
entropy_bound,analytic,,12,16.806097116162608,2.947741827885257,0.7794622314182105,true,,,,
entropy_bound,analytic,,12,16.768616346570408,2.950076050700467,0.7797337022090818,true,,,,
entropy_bound,analytic,,12,16.73127823390519,2.952410273515677,0.7800047382736465,true,,,,
entropy_bound,analytic,,12,16.69408205749683,2.9547444963308873,0.7802753406644908,true,,,,
entropy_bound,analytic,,12,16.65702710115113,2.9570787191460974,0.7805455104307711,true,,,,
entropy_bound,analytic,,12,16.620112653117044,2.9594129419613076,0.7808152486182192,true,,,,
entropy_bound,analytic,,12,16.583338006054223,2.9617471647765177,0.7810845562691561,true,,,,
entropy_bound,analytic,,12,16.54670245700079,2.964081387591728,0.7813534344225089,true,,,,
entropy_bound,analytic,,12,16.510205307341423,2.966415610406938,0.7816218841138198,true,,,,
entropy_bound,analytic,,12,16.473845862775676,2.968749833222148,0.7818899063752672,true,,,,
entropy_bound,analytic,,12,16.437623433286564,2.971084056037358,0.782157502235677,true,,,,
entropy_bound,analytic,,12,16.401537333109435,2.9734182788525683,0.7824246727205325,true,,,,
entropy_bound,analytic,,12,16.365586880701084,2.9757525016677784,0.7826914188519921,true,,,,
entropy_bound,analytic,,12,16.329771398709134,2.9780867244829885,0.7829577416489052,true,,,,
entropy_bound,analytic,,12,16.294090213941644,2.9804209472981986,0.7832236421268173,true,,,,
entropy_bound,analytic,,12,16.258542657337006,2.9827551701134087,0.7834891212979905,true,,,,
entropy_bound,analytic,,12,16.223128063934098,2.985089392928619,0.7837541801714195,true,,,,
entropy_bound,analytic,,12,16.187845772842607,2.987423615743829,0.7840188197528405,true,,,,
entropy_bound,analytic,,12,16.15269512721369,2.989757838559039,0.7842830410447404,true,,,,
entropy_bound,analytic,,12,16.117675474210866,2.992092061374249,0.7845468450463767,true,,,,
entropy_bound,analytic,,12,16.08278616498107,2.9944262841894593,0.7848102327537886,true,,,,
entropy_bound,analytic,,12,16.04802655462604,2.9967605070046694,0.7850732051598132,true,,,,
entropy_bound,analytic,,12,16.013396002173856,2.99909472981988,0.7853357632540916,true,,,,
entropy_bound,analytic,,12,15.978893870550838,3.00142895263509,0.7855979080230884,true,,,,
entropy_bound,analytic,,12,15.944519526553506,3.0037631754503002,0.7858596404501065,true,,,,
entropy_bound,analytic,,12,15.910272340820903,3.0060973982655104,0.7861209615152835,true,,,,
entropy_bound,analytic,,12,15.876151687807113,3.0084316210807205,0.7863818721956276,true,,,,
entropy_bound,analytic,,12,15.842156945753963,3.0107658438959306,0.7866423734650138,true,,,,
entropy_bound,analytic,,12,15.808287496664004,3.0131000667111407,0.7869024662942102,true,,,,
entropy_bound,analytic,,12,15.774542726273664,3.015434289526351,0.7871621516508717,true,,,,
entropy_bound,analytic,,12,15.740922024026672,3.017768512341561,0.7874214304995708,true,,,,
entropy_bound,analytic,,12,15.707424783047658,3.020102735156771,0.7876803038018036,true,,,,
entropy_bound,analytic,,12,15.674050400115986,3.022436957971981,0.7879387725159942,true,,,,
entropy_bound,analytic,,12,15.640798275639785,3.0247711807871913,0.7881968375975246,true,,,,
entropy_bound,analytic,,12,15.607667813630222,3.0271054036024014,0.7884544999987323,true,,,,
entropy_bound,analytic,,12,15.574658421675966,3.0294396264176116,0.7887117606689191,true,,,,
entropy_bound,analytic,,12,15.541769510917838,3.0317738492328217,0.7889686205543894,true,,,,
entropy_bound,analytic,,12,15.50900049602371,3.0341080720480322,0.7892250805984254,true,,,,
entropy_bound,analytic,,12,15.476350795163592,3.0364422948632424,0.7894811417413282,true,,,,
entropy_bound,analytic,,12,15.443819829984886,3.0387765176784525,0.7897368049204228,true,,,,
entropy_bound,analytic,,12,15.41140702558789,3.0411107404936626,0.7899920710700562,true,,,,
entropy_bound,analytic,,12,15.379111810501477,3.0434449633088727,0.7902469411216291,true,,,,
entropy_bound,analytic,,12,15.346933616658982,3.045779186124083,0.7905014160035986,true,,,,
entropy_bound,analytic,,12,15.314871879374259,3.048113408939293,0.7907554966414804,true,,,,
entropy_bound,analytic,,12,15.282926037317946,3.050447631754503,0.7910091839578818,true,,,,
entropy_bound,analytic,,12,15.251095532493945,3.052781854569713,0.7912624788724965,true,,,,
entropy_bound,analytic,,12,15.219379810216045,3.0551160773849233,0.7915153823021243,true,,,,
entropy_bound,analytic,,12,15.18777831908477,3.0574503002001334,0.7917678951606736,true,,,,
entropy_bound,analytic,,12,15.156290510964393,3.0597845230153435,0.7920200183591855,true,,,,
entropy_bound,analytic,,12,15.12491584096014,3.0621187458305537,0.7922717528058351,true,,,,
entropy_bound,analytic,,12,15.093653767395589,3.0644529686457638,0.7925230994059511,true,,,,
entropy_bound,analytic,,12,15.062503751790224,3.066787191460974,0.7927740590620221,true,,,,
entropy_bound,analytic,,12,15.031465258837182,3.069121414276184,0.7930246326737033,true,,,,
entropy_bound,analytic,,12,15.000537756381204,3.071455637091394,0.7932748211378354,true,,,,
entropy_bound,analytic,,12,14.969720715396702,3.0737898599066042,0.7935246253484608,true,,,,
entropy_bound,analytic,,12,14.939013609966066,3.0761240827218144,0.7937740461968127,true,,,,
entropy_bound,analytic,,12,14.908415917258093,3.0784583055370245,0.7940230845713543,true,,,,
entropy_bound,analytic,,12,14.877927117506614,3.080792528352235,0.7942717413577721,true,,,,
entropy_bound,analytic,,12,14.847546693989296,3.083126751167445,0.7945200174389843,true,,,,
entropy_bound,analytic,,12,14.817274133006592,3.0854609739826553,0.7947679136951696,true,,,,
entropy_bound,analytic,,12,14.787108923860858,3.0877951967978654,0.7950154310037602,true,,,,
entropy_bound,analytic,,12,14.757050558835662,3.0901294196130755,0.7952625702394629,true,,,,
entropy_bound,analytic,,12,14.727098533175244,3.0924636424282856,0.7955093322742564,true,,,,
entropy_bound,analytic,,12,14.697252345064108,3.0947978652434958,0.7957557179774267,true,,,,
entropy_bound,analytic,,12,14.667511495606831,3.097132088058706,0.7960017282155513,true,,,,
entropy_bound,analytic,,12,14.637875488807977,3.099466310873916,0.7962473638525267,true,,,,
entropy_bound,analytic,,12,14.608343831552222,3.101800533689126,0.7964926257495751,true,,,,
entropy_bound,analytic,,12,14.578916033584584,3.1041347565043362,0.7967375147652515,true,,,,
entropy_bound,analytic,,12,14.54959160749084,3.1064689793195464,0.7969820317554498,true,,,,
entropy_bound,analytic,,12,14.520370068678101,3.1088032021347565,0.7972261775734307,true,,,,
entropy_bound,analytic,,12,14.491250935355515,3.1111374249499666,0.7974699530698152,true,,,,
entropy_bound,analytic,,12,14.462233728515143,3.1134716477651767,0.7977133590925967,true,,,,
entropy_bound,analytic,,12,14.433317971912965,3.115805870580387,0.797956396487163,true,,,,
entropy_bound,analytic,,12,14.404503192050061,3.118140093395597,0.7981990660962945,true,,,,
entropy_bound,analytic,,12,14.375788918153921,3.120474316210807,0.7984413687601766,true,,,,
entropy_bound,analytic,,12,14.347174682159899,3.122808539026017,0.798683305316413,true,,,,
entropy_bound,analytic,,12,14.318660018692821,3.1251427618412273,0.7989248766000365,true,,,,
entropy_bound,analytic,,12,14.290244465048735,3.1274769846564374,0.7991660834435164,true,,,,
entropy_bound,analytic,,12,14.261927561176797,3.129811207471648,0.7994069266767666,true,,,,
entropy_bound,analytic,,12,14.233708849661316,3.132145430286858,0.7996474071271615,true,,,,
entropy_bound,analytic,,12,14.205587875703904,3.134479653102068,0.7998875256195347,true,,,,
entropy_bound,analytic,,12,14.1775641871058,3.1368138759172783,0.8001272829762072,true,,,,
entropy_bound,analytic,,12,14.14963733425031,3.1391480987324885,0.8003666800169759,true,,,,
entropy_bound,analytic,,12,14.121806870085397,3.1414823215476986,0.8006057175591373,true,,,,
entropy_bound,analytic,,12,14.094072350106403,3.1438165443629087,0.8008443964175033,true,,,,
entropy_bound,analytic,,12,14.066433332338885,3.146150767178119,0.8010827174043825,true,,,,
entropy_bound,analytic,,12,14.038889377321606,3.148484989993329,0.801320681329627,true,,,,
entropy_bound,analytic,,12,14.01144004808966,3.150819212808539,0.8015582890006065,true,,,,
entropy_bound,analytic,,12,13.984084910157712,3.153153435623749,0.8017955412222487,true,,,,
entropy_bound,analytic,,12,13.956823531503362,3.1554876584389593,0.8020324387970279,true,,,,
entropy_bound,analytic,,12,13.929655482550675,3.1578218812541694,0.8022689825249817,true,,,,
entropy_bound,analytic,,12,13.902580336153779,3.1601561040693795,0.8025051732037228,true,,,,
entropy_bound,analytic,,12,13.875597667580655,3.1624903268845896,0.8027410116284401,true,,,,
entropy_bound,analytic,,12,13.848707054496982,3.1648245496997998,0.8029764985919127,true,,,,
entropy_bound,analytic,,12,13.821908076950177,3.16715877251501,0.8032116348845332,true,,,,
entropy_bound,analytic,,12,13.795200317353494,3.16949299533022,0.8034464212942835,true,,,,
entropy_bound,analytic,,12,13.768583360470284,3.17182721814543,0.8036808586067796,true,,,,
entropy_bound,analytic,,12,13.742056793398376,3.1741614409606402,0.8039149476052564,true,,,,
entropy_bound,analytic,,12,13.715620205554533,3.176495663775851,0.8041486890705919,true,,,,
entropy_bound,analytic,,12,13.689273188659108,3.178829886591061,0.8043820837813057,true,,,,
entropy_bound,analytic,,12,13.663015336720708,3.181164109406271,0.8046151325135671,true,,,,
entropy_bound,analytic,,12,13.636846246021097,3.183498332221481,0.8048478360412173,true,,,,
entropy_bound,analytic,,12,13.610765515100095,3.1858325550366913,0.8050801951357642,true,,,,
entropy_bound,analytic,,12,13.584772744740699,3.1881667778519014,0.8053122105664042,true,,,,
entropy_bound,analytic,,12,13.558867537954221,3.1905010006671115,0.8055438831000161,true,,,,
entropy_bound,analytic,,12,13.533049499965633,3.1928352234823216,0.8057752135011774,true,,,,
entropy_bound,analytic,,12,13.507318238198927,3.1951694462975317,0.8060062025321794,true,,,,
entropy_bound,analytic,,12,13.48167336226267,3.197503669112742,0.8062368509530217,true,,,,
entropy_bound,analytic,,12,13.45611448393561,3.199837891927952,0.8064671595214377,true,,,,
entropy_bound,analytic,,12,13.430641217152422,3.202172114743162,0.806697128992887,true,,,,
entropy_bound,analytic,,12,13.405253177989554,3.204506337558372,0.8069267601205778,true,,,,
entropy_bound,analytic,,12,13.379949984651171,3.2068405603735823,0.8071560536554588,true,,,,
entropy_bound,analytic,,12,13.354731257455223,3.2091747831887925,0.8073850103462518,true,,,,
entropy_bound,analytic,,12,13.329596618819592,3.2115090060040026,0.8076136309394322,true,,,,
entropy_bound,analytic,,12,13.304545693248377,3.2138432288192127,0.8078419161792572,true,,,,
entropy_bound,analytic,,12,13.279578107318248,3.216177451634423,0.8080698668077756,true,,,,
entropy_bound,analytic,,12,13.25469348966493,3.218511674449633,0.8082974835648148,true,,,,
entropy_bound,analytic,,12,13.229891470969758,3.220845897264843,0.8085247671880122,true,,,,
entropy_bound,analytic,,12,13.205171683946372,3.223180120080053,0.8087517184128162,true,,,,
entropy_bound,analytic,,12,13.18053376332748,3.2255143428952637,0.8089783379724801,true,,,,
entropy_bound,analytic,,12,13.15597734585174,3.227848565710474,0.8092046265981018,true,,,,
entropy_bound,analytic,,12,13.131502070250722,3.230182788525684,0.8094305850185993,true,,,,
entropy_bound,analytic,,12,13.107107577235961,3.232517011340894,0.8096562139607374,true,,,,
entropy_bound,analytic,,12,13.082793509486166,3.234851234156104,0.8098815141491235,true,,,,
entropy_bound,analytic,,12,13.058559511634433,3.2371854569713143,0.810106486306234,true,,,,
entropy_bound,analytic,,12,13.034405230255633,3.2395196797865244,0.8103311311524104,true,,,,
entropy_bound,analytic,,12,13.010330313853833,3.2418539026017346,0.810555449405856,true,,,,
entropy_bound,analytic,,12,12.986334412849875,3.2441881254169447,0.8107794417826679,true,,,,
entropy_bound,analytic,,12,12.962417179568975,3.246522348232155,0.8110031089968339,true,,,,
entropy_bound,analytic,,12,12.938578268228472,3.248856571047365,0.8112264517602281,true,,,,
