S_in,E_required_dB,eta_alg_required,gamma_effective_required,beta,q_active,gamma_target,Ka
2.763052208835341528e-01,-2.700000000001221423e-01,9.942416406927282457e-01,5.605872276557769140e+01,3.017989825970549305e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
2.861445783132530174e-01,-2.700000000001221423e-01,9.940297036890456406e-01,5.604677303701378577e+01,3.125461847389558443e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
2.959839357429719375e-01,-2.700000000001221423e-01,9.938173081087259275e-01,5.603479745234054121e+01,3.232933868808568150e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
3.058232931726908022e-01,-2.600000000001223555e-01,9.936865017694941349e-01,5.615657869331016627e+01,3.340405890227577288e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
3.156626506024096668e-01,-2.600000000001223555e-01,9.934758144985130768e-01,5.614467204439075232e+01,3.447877911646586426e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
3.255020080321285314e-01,-2.600000000001223555e-01,9.932646608944034616e-01,5.613273904141200887e+01,3.555349933065596133e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
3.353413654618473960e-01,-2.600000000001223555e-01,9.930530377897534011e-01,5.612077950537278070e+01,3.662821954484605271e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
3.451807228915663162e-01,-2.600000000001223555e-01,9.928408917048107130e-01,5.610879041395174482e+01,3.770293975903614978e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
3.550200803212851808e-01,-2.600000000001223555e-01,9.926282602586284920e-01,5.609677389312859219e+01,3.877765997322624116e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
3.648594377510040454e-01,-2.600000000001223555e-01,9.924151483635631488e-01,5.608473022051715162e+01,3.985238018741633255e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
3.746987951807229100e-01,-2.600000000001223555e-01,9.922015314696778221e-01,5.607265800871762451e+01,4.092710040160642961e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
3.845381526104417746e-01,-2.600000000001223555e-01,9.919873895683088971e-01,5.606055612697288382e+01,4.200182061579652100e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
3.943775100401606948e-01,-2.600000000001223555e-01,9.917727804584270945e-01,5.604842784169788672e+01,4.307654082998661806e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
4.042168674698795594e-01,-2.600000000001223555e-01,9.915576815289153245e-01,5.603627187506206297e+01,4.415126104417670945e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
4.140562248995984240e-01,-2.500000000001225686e-01,9.914546164422072261e-01,5.615961083976766588e+01,4.522598125836680651e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
4.238955823293172887e-01,-2.500000000001225686e-01,9.912412762662545784e-01,5.614752647296025145e+01,4.630070147255689790e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
4.337349397590362088e-01,-2.500000000001225686e-01,9.910274344670205737e-01,5.613541369237797340e+01,4.737542168674699496e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
4.435742971887550734e-01,-2.500000000001225686e-01,9.908130873812095452e-01,5.612327229051836497e+01,4.845014190093708635e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
4.534136546184739380e-01,-2.500000000001225686e-01,9.905982343026265013e-01,5.611110222737997333e+01,4.952486211512717773e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
4.632530120481928027e-01,-2.500000000001225686e-01,9.903828838813768520e-01,5.609890399293636420e+01,5.059958232931727480e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
4.730923694779116673e-01,-2.500000000001225686e-01,9.901670091458909528e-01,5.608667605941931811e+01,5.167430254350736050e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
4.829317269076305874e-01,-2.500000000001225686e-01,9.899506276451679465e-01,5.607441942086823872e+01,5.274902275769746893e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
4.927710843373494520e-01,-2.500000000001225686e-01,9.897337430697014105e-01,5.606213428632617024e+01,5.382374297188755463e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
5.026104417670683722e-01,-2.500000000001225686e-01,9.895163386712063636e-01,5.604981970710907291e+01,5.489846318607765170e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
5.124497991967872368e-01,-2.500000000001225686e-01,9.892983871986593680e-01,5.603747413961944090e+01,5.597318340026774877e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
5.222891566265061014e-01,-2.400000000001227818e-01,9.892238614465332924e-01,5.616242271662698471e+01,5.704790361445783446e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
5.321285140562249660e-01,-2.400000000001227818e-01,9.890077372957073454e-01,5.615015243444817372e+01,5.812262382864793153e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
5.419678714859438307e-01,-2.400000000001227818e-01,9.887911247070013676e-01,5.613785442158498284e+01,5.919734404283802860e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
5.518072289156628063e-01,-2.400000000001227818e-01,9.885739574555635345e-01,5.612552491817245226e+01,6.027206425702812567e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
5.616465863453816709e-01,-2.400000000001227818e-01,9.883562934896868990e-01,5.611316721418028663e+01,6.134678447121822273e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
5.714859437751005355e-01,-2.400000000001227818e-01,9.881381074217312488e-01,5.610077986824477136e+01,6.242150468540831980e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
5.813253012048194002e-01,-2.400000000001227818e-01,9.879193916429747091e-01,5.608836244838658303e+01,6.349622489959840550e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
5.911646586345382648e-01,-2.400000000001227818e-01,9.877001806833057840e-01,5.607591691501354347e+01,6.457094511378850257e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
6.010040160642571294e-01,-2.400000000001227818e-01,9.874804095183727926e-01,5.606343957641816900e+01,6.564566532797858827e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
6.108433734939759940e-01,-2.400000000001227818e-01,9.872601111606936763e-01,5.605093230686073724e+01,6.672038554216868533e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
6.206827309236948587e-01,-2.400000000001227818e-01,9.870392680136471641e-01,5.603839410730663673e+01,6.779510575635878240e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
6.305220883534137233e-01,-2.300000000001229949e-01,9.869939864803669582e-01,5.616499919669458052e+01,6.886982597054886810e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
6.403614457831326989e-01,-2.300000000001229949e-01,9.867749783314143652e-01,5.615253651436977833e+01,6.994454618473897654e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
6.502008032128515636e-01,-2.300000000001229949e-01,9.865555433235643212e-01,5.614004954159340599e+01,7.101926639892906223e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
6.600401606425704282e-01,-2.300000000001229949e-01,9.863354745157075776e-01,5.612752650235933061e+01,7.209398661311915930e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
6.698795180722892928e-01,-2.300000000001229949e-01,9.861148885760707694e-01,5.611497403568556308e+01,7.316870682730925637e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
6.797188755020081574e-01,-2.300000000001229949e-01,9.858937694518735695e-01,5.610239122808690837e+01,7.424342704149934207e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
6.895582329317270220e-01,-2.300000000001229949e-01,9.856721471496328046e-01,5.608977978708744416e+01,7.531814725568943913e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
6.993975903614458867e-01,-2.300000000001229949e-01,9.854500327507017543e-01,5.607714034327277375e+01,7.639286746987952483e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
7.092369477911647513e-01,-2.300000000001229949e-01,9.852272341473173878e-01,5.606446196472992938e+01,7.746758768406962190e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
7.190763052208836159e-01,-2.300000000001229949e-01,9.850039838692687955e-01,5.605175788359163391e+01,7.854230789825971897e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
7.289156626506025916e-01,-2.300000000001229949e-01,9.847801665215825118e-01,5.603902153329446634e+01,7.961702811244981604e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
7.387550200803214562e-01,-2.200000000001232081e-01,9.847648031618211339e-01,5.616732855057510676e+01,8.069174832663991310e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
7.485943775100403208e-01,-2.200000000001232081e-01,9.845429732309570747e-01,5.615467619483575845e+01,8.176646854082999880e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
7.584337349397591854e-01,-2.200000000001232081e-01,9.843204846979718425e-01,5.614198627487640181e+01,8.284118875502009587e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
7.682730923694780500e-01,-2.200000000001232081e-01,9.840974458829050420e-01,5.612926496886996119e+01,8.391590896921019294e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
7.781124497991969147e-01,-2.200000000001232081e-01,9.838739200777885108e-01,5.611651588675898239e+01,8.499062918340027863e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
7.879518072289157793e-01,-2.200000000001232081e-01,9.836497515775859402e-01,5.610373014770623001e+01,8.606534939759037570e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
7.977911646586346439e-01,-2.200000000001232081e-01,9.834250983769561305e-01,5.609091676314049124e+01,8.714006961178046140e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
8.076305220883535085e-01,-2.200000000001232081e-01,9.831998180930150433e-01,5.607806761207065449e+01,8.821478982597055847e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
8.174698795180724842e-01,-2.200000000001232081e-01,9.829740337938214223e-01,5.606518971384191019e+01,8.928951004016066690e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
8.273092369477913488e-01,-2.200000000001232081e-01,9.827476537945269985e-01,5.605227783909087691e+01,9.036423025435075260e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
8.371485943775102134e-01,-2.200000000001232081e-01,9.825207498607267942e-01,5.603933608106068220e+01,9.143895046854084967e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
8.469879518072290780e-01,-2.100000000001234213e-01,9.825363885431644961e-01,5.616941412105317255e+01,9.251367068273094674e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
8.568273092369479427e-01,-2.100000000001234213e-01,9.823114022016551372e-01,5.615655215366430753e+01,9.358839089692103244e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
8.666666666666668073e-01,-2.100000000001234213e-01,9.820858240076469903e-01,5.614365635138800315e+01,9.466311111111112950e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
8.765060240963856719e-01,-2.100000000001234213e-01,9.818597405432163416e-01,5.613073166392848634e+01,9.573783132530121520e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
8.863453815261045365e-01,-2.100000000001234213e-01,9.816330905730259460e-01,5.611777459059807427e+01,9.681255153949131227e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
8.961847389558234012e-01,-2.100000000001234213e-01,9.814057639286943857e-01,5.610477883331610371e+01,9.788727175368140934e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
9.060240963855423768e-01,-2.100000000001234213e-01,9.811779577191751534e-01,5.609175566036186211e+01,9.896199196787150640e+02,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
9.158634538152612414e-01,-2.100000000001234213e-01,9.809495202353853971e-01,5.607869639886541790e+01,1.000367121820616035e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
9.257028112449801061e-01,-2.100000000001234213e-01,9.807205415201942778e-01,5.606560619637679110e+01,1.011114323962516892e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
9.355421686746989707e-01,-2.100000000001234213e-01,9.804910606257988270e-01,5.605248728542299119e+01,1.021861526104417862e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
9.453815261044178353e-01,-2.100000000001234213e-01,9.802609368165620118e-01,5.603933162046151040e+01,1.032608728246318833e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
9.552208835341366999e-01,-2.000000000001236344e-01,9.803082193427188340e-01,5.617122488928873025e+01,1.043355930388219804e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
9.650602409638555645e-01,-2.000000000001236344e-01,9.800801632222209125e-01,5.615815737503239546e+01,1.054103132530120547e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
9.748995983935744292e-01,-2.000000000001236344e-01,9.798513504503463256e-01,5.614504650498875549e+01,1.064850334672021518e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
9.847389558232932938e-01,-2.000000000001236344e-01,9.796220503587003137e-01,5.613190771173900373e+01,1.075597536813922488e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
9.945783132530121584e-01,-2.000000000001236344e-01,9.793921787333460527e-01,5.611873616986199664e+01,1.086344738955823459e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.004417670682731023e+00,-2.000000000001236344e-01,9.791617227827896786e-01,5.610553114641084704e+01,1.097091941097724430e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.014257028112449888e+00,-2.000000000001236344e-01,9.789305795521947573e-01,5.609228674211922083e+01,1.107839143239625173e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.024096385542168752e+00,-2.000000000001236344e-01,9.786988938391844028e-01,5.607901125382650065e+01,1.118586345381526144e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.033935742971887617e+00,-2.000000000001236344e-01,9.784666394996566208e-01,5.606570318348727966e+01,1.129333547523427114e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.043775100401606482e+00,-2.000000000001236344e-01,9.782338243831790736e-01,5.605236298087829283e+01,1.140080749665328085e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.053614457831325568e+00,-2.000000000001236344e-01,9.780003701590221921e-01,5.603898615768358127e+01,1.150827951807229283e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.063453815261044433e+00,-1.900000000001238476e-01,9.780802898449230121e-01,5.617275928139260088e+01,1.161575153949130026e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.073293172690763297e+00,-1.900000000001238476e-01,9.778488679019847751e-01,5.615946833868772359e+01,1.172322356091030997e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.083132530120482162e+00,-1.900000000001238476e-01,9.776168400090531341e-01,5.614614259527836992e+01,1.183069558232931968e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.092971887550201027e+00,-1.900000000001238476e-01,9.773842323199400939e-01,5.613278355322097468e+01,1.193816760374832938e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.102811244979919891e+00,-1.900000000001238476e-01,9.771509519572934011e-01,5.611938587841648030e+01,1.204563962516733909e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.112650602409638756e+00,-1.900000000001238476e-01,9.769171358388587523e-01,5.610595743427614934e+01,1.215311164658634652e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.122489959839357621e+00,-1.900000000001238476e-01,9.766826800590278079e-01,5.609249225333005029e+01,1.226058366800535623e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.132329317269076485e+00,-1.900000000001238476e-01,9.764476415001495102e-01,5.607899360242501530e+01,1.236805568942436594e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.142168674698795350e+00,-1.900000000001238476e-01,9.762119656182810523e-01,5.606545834901271519e+01,1.247552771084337564e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.152008032128514214e+00,-1.900000000001238476e-01,9.759756457873064450e-01,5.605188611254441611e+01,1.258299973226238535e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.161847389558233079e+00,-1.900000000001238476e-01,9.757386726615843164e-01,5.603827635628456960e+01,1.269047175368139278e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.171686746987951944e+00,-1.800000000001240608e-01,9.758523378792925973e-01,5.617400095365998425e+01,1.279794377510040249e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.181526104417670808e+00,-1.800000000001240608e-01,9.756175459746140310e-01,5.616048538356257325e+01,1.290541579651941220e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.191365461847389673e+00,-1.800000000001240608e-01,9.753820723313759711e-01,5.614693056984089736e+01,1.301288781793842190e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.201204819277108538e+00,-1.800000000001240608e-01,9.751459093485397300e-01,5.613333607494847399e+01,1.312035983935743161e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.211044176706827402e+00,-1.800000000001240608e-01,9.749093020440106061e-01,5.611971600310528174e+01,1.322783186077643904e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.220883534136546489e+00,-1.800000000001240608e-01,9.746720031860871547e-01,5.610605612265629816e+01,1.333530388219545102e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.230722891566265353e+00,-1.800000000001240608e-01,9.744340873442272066e-01,5.609236072612061008e+01,1.344277590361446073e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.240562248995984218e+00,-1.800000000001240608e-01,9.741954939184699347e-01,5.607862632511978518e+01,1.355024792503347044e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.250401606425703083e+00,-1.800000000001240608e-01,9.739562625018587383e-01,5.606485519878927448e+01,1.365771994645248014e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.260240963855421947e+00,-1.800000000001240608e-01,9.737164252879397797e-01,5.605104920031958216e+01,1.376519196787148985e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.270080321285140812e+00,-1.800000000001240608e-01,9.734759479066537047e-01,5.603720635123131188e+01,1.387266398929049728e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.279919678714859677e+00,-1.700000000001242739e-01,9.736241332717199271e-01,5.617493526508275892e+01,1.398013601070950699e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.289759036144578541e+00,-1.700000000001242739e-01,9.733857955389908501e-01,5.616118395567109189e+01,1.408760803212851670e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.299598393574297406e+00,-1.700000000001242739e-01,9.731468253113725320e-01,5.614739615336834078e+01,1.419508005354752640e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.309437751004016270e+00,-1.700000000001242739e-01,9.729072038815541612e-01,5.613357077882371016e+01,1.430255207496653611e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.319277108433735135e+00,-1.700000000001242739e-01,9.726668143872642114e-01,5.611970108946548663e+01,1.441002409638554354e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.329116465863454000e+00,-1.700000000001242739e-01,9.724259873550252786e-01,5.610580615559543105e+01,1.451749611780455325e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.338955823293172864e+00,-1.700000000001242739e-01,9.721842654910118897e-01,5.609185959285208867e+01,1.462496813922356296e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.348795180722891729e+00,-1.700000000001242739e-01,9.719421214052621494e-01,5.607788866929239191e+01,1.473244016064257266e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.358634538152610594e+00,-1.700000000001242739e-01,9.716993061406906662e-01,5.606387902090493469e+01,1.483991218206158237e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.368473895582329458e+00,-1.700000000001242739e-01,9.714557845298587013e-01,5.604982861864326793e+01,1.494738420348058980e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.378313253012048323e+00,-1.700000000001242739e-01,9.712115221858738101e-01,5.603573547849590852e+01,1.505485622489959951e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.388152610441767187e+00,-1.600000000001244871e-01,9.713954410271971041e-01,5.617554716867957154e+01,1.516232824631860922e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.397991967871486052e+00,-1.600000000001244871e-01,9.711533848140689873e-01,5.616154912046589232e+01,1.526980026773761892e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.407831325301205139e+00,-1.600000000001244871e-01,9.709106618738201355e-01,5.614751251559521705e+01,1.537727228915663090e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.417670682730924003e+00,-1.600000000001244871e-01,9.706673050781799983e-01,5.613343925503117049e+01,1.548474431057563834e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.427510040160642868e+00,-1.600000000001244871e-01,9.704234780653641090e-01,5.611933880192944457e+01,1.559221633199464804e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.437349397590361733e+00,-1.600000000001244871e-01,9.701787878170420321e-01,5.610518842814160934e+01,1.569968835341365775e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
1.447188755020080597e+00,-1.600000000001244871e-01,9.699334643124603028e-01,5.609100143330802979e+01,1.580716037483266746e+03,3.051711248266002986e-05,5.603447849866381603e+01,3.276800000000000000e+04
