S_in,E_required_dB,eta_alg_required,gamma_effective_required,beta,q_active,gamma_target,Ka
1.466867469879518326e+00,1.509999999999839915e+00,9.543827809818292707e-01,4.053627615036496934e+01,1.770398278195655806e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.476706827309237191e+00,1.509999999999839915e+00,9.540049706631187343e-01,4.052022910538795486e+01,1.782273639678419386e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.486546184738956056e+00,1.509999999999839915e+00,9.536258897462979167e-01,4.050412809326389407e+01,1.794149001161182966e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.496385542168674920e+00,1.519999999999839702e+00,9.537694583510825108e-01,4.060361171491154408e+01,1.806024362643946191e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.506224899598393785e+00,1.519999999999839702e+00,9.533924482639155595e-01,4.058756174491313828e+01,1.817899724126709771e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.516064257028112650e+00,1.519999999999839702e+00,9.530142493356803524e-01,4.057146116389893109e+01,1.829775085609473351e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.525903614457831514e+00,1.519999999999839702e+00,9.526347261400153199e-01,4.055530420653501267e+01,1.841650447092236575e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.535742971887550379e+00,1.519999999999839702e+00,9.522539434248380452e-01,4.053909362925197257e+01,1.853525808575000156e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.545582329317269243e+00,1.519999999999839702e+00,9.518718524742388887e-01,4.052282735812946157e+01,1.865401170057763736e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.555421686746988108e+00,1.519999999999839702e+00,9.514884999293317103e-01,4.050650737876018326e+01,1.877276531540526960e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.565261044176706973e+00,1.529999999999839488e+00,9.516581730305633258e-01,4.060712445006089411e+01,1.889151893023290540e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.575100401606425837e+00,1.529999999999839488e+00,9.512768999329145325e-01,4.059085557898465169e+01,1.901027254506054120e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.584939759036144924e+00,1.529999999999839488e+00,9.508943787026921113e-01,4.057453345026172542e+01,1.912902615988817345e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.594779116465863789e+00,1.529999999999839488e+00,9.505105149907842055e-01,4.055815403802836983e+01,1.924777977471580925e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.604618473895582653e+00,1.529999999999839488e+00,9.501253847437332034e-01,4.054172058291320013e+01,1.936653338954344505e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.614457831325301518e+00,1.529999999999839488e+00,9.497388783164840698e-01,4.052522840637666945e+01,1.948528700437107730e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.624297188755020382e+00,1.529999999999839488e+00,9.493511045815530291e-01,4.050868215399419370e+01,1.960404061919871310e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.634136546184739247e+00,1.539999999999839275e+00,9.495474952959647164e-01,4.061046359339446354e+01,1.972279423402634890e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.643975903614458112e+00,1.539999999999839275e+00,9.491618188159767211e-01,4.059396889383812379e+01,1.984154784885398115e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.653815261044176976e+00,1.539999999999839275e+00,9.487748600927665699e-01,4.057741935501155695e+01,1.996030146368161695e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.663654618473895841e+00,1.539999999999839275e+00,9.483865668102747781e-01,4.056081273944960230e+01,2.007905507850925275e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.673493975903614706e+00,1.539999999999839275e+00,9.479969138188408806e-01,4.054414797154586836e+01,2.019780869333688500e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.683333333333333570e+00,1.539999999999839275e+00,9.476058618626888030e-01,4.052742337240036363e+01,2.031656230816452080e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.693172690763052435e+00,1.539999999999839275e+00,9.472134923227626402e-01,4.051064242253185910e+01,2.043531592299215660e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.703012048192771299e+00,1.549999999999839062e+00,9.474372091724835299e-01,4.061361912765394777e+01,2.055406953781978885e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.712851405622490164e+00,1.549999999999839062e+00,9.470470671267521290e-01,4.059689497929074520e+01,2.067282315264742465e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.722690763052209029e+00,1.549999999999839062e+00,9.466555412594001018e-01,4.058011151089694124e+01,2.079157676747506045e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.732530120481927893e+00,1.549999999999839062e+00,9.462626246162727517e-01,4.056326842437004387e+01,2.091033038230269270e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.742369477911646758e+00,1.549999999999839062e+00,9.458683369049822875e-01,4.054636656451270227e+01,2.102908399713032850e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.752208835341365623e+00,1.549999999999839062e+00,9.454726056486376651e-01,4.052940282447115550e+01,2.114783761195796430e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.762048192771084709e+00,1.549999999999839062e+00,9.450755138869588734e-01,4.051238076389403631e+01,2.126659122678560010e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.771887550200803574e+00,1.559999999999838849e+00,9.453272740936617957e-01,4.061658848430408852e+01,2.138534484161323590e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.781726907630522438e+00,1.559999999999838849e+00,9.449324741058086063e-01,4.059962565134699020e+01,2.150409845644087170e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.791566265060241303e+00,1.559999999999838849e+00,9.445362584105103654e-01,4.058260199161774295e+01,2.162285207126850395e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.801405622489960168e+00,1.559999999999838849e+00,9.441385652662156458e-01,4.056551485235124943e+01,2.174160568609613620e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.811244979919679032e+00,1.559999999999838849e+00,9.437394944296754185e-01,4.054836851965987421e+01,2.186035930092377200e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.821084337349397897e+00,1.559999999999838849e+00,9.433389398346756494e-01,4.053115843634116544e+01,2.197911291575140424e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.830923694779116762e+00,1.559999999999838849e+00,9.429369640827583998e-01,4.051388729211024753e+01,2.209786653057904005e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.840763052208835626e+00,1.569999999999838636e+00,9.432174899560251680e-01,4.061936220558546040e+01,2.221662014540667585e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.850602409638554491e+00,1.569999999999838636e+00,9.428178723942073347e-01,4.060215280196429433e+01,2.233537376023430809e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.860441767068273355e+00,1.569999999999838636e+00,9.424167532440171913e-01,4.058487873291588244e+01,2.245412737506194389e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.870281124497992220e+00,1.569999999999838636e+00,9.420142018916453086e-01,4.056754298653452651e+01,2.257288098988957969e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.880120481927711085e+00,1.569999999999838636e+00,9.416102327159764362e-01,4.055014618204232590e+01,2.269163460471721194e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.889959839357429949e+00,1.569999999999838636e+00,9.412046979320531914e-01,4.053268195512695371e+01,2.281038821954484774e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.899799196787148814e+00,1.569999999999838636e+00,9.407976489811955556e-01,4.051515252109253851e+01,2.292914183437248354e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.909638554216867679e+00,1.579999999999838423e+00,9.411076766154922169e-01,4.062193161299945388e+01,2.304789544920011579e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.919477911646586543e+00,1.579999999999838423e+00,9.407030546951934413e-01,4.060446652968974490e+01,2.316664906402775159e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.929317269076305408e+00,1.579999999999838423e+00,9.402970091861632129e-01,4.058693999865674584e+01,2.328540267885538739e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.939156626506024272e+00,1.579999999999838423e+00,9.398893832439296769e-01,4.056934524987237722e+01,2.340415629368301964e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.948995983935743359e+00,1.579999999999838423e+00,9.394802713405052685e-01,4.055168636112254177e+01,2.352290990851065899e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.958835341365462224e+00,1.579999999999838423e+00,9.390695940199748071e-01,4.053395990277550709e+01,2.364166352333829479e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.968674698795181088e+00,1.579999999999838423e+00,9.386573538149364238e-01,4.051616598414823045e+01,2.376041713816592704e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.978514056224899953e+00,1.589999999999838209e+00,9.389976251596270362e-01,4.062428670864126445e+01,2.387917075299356284e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.988353413654618818e+00,1.589999999999838209e+00,9.385879205705642825e-01,4.060656147031693308e+01,2.399792436782119864e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
1.998192771084337682e+00,1.589999999999838209e+00,9.381766752541481624e-01,4.058876957479554193e+01,2.411667798264883089e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.008032128514056325e+00,1.589999999999838209e+00,9.377638488856675503e-01,4.057090927749053577e+01,2.423543159747646314e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.017871485943775411e+00,1.589999999999838209e+00,9.373494827768334980e-01,4.055298236568950188e+01,2.435418521230410249e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.027710843373494054e+00,1.589999999999838209e+00,9.369334849727828374e-01,4.053498486110684240e+01,2.447293882713173119e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.037550200803213141e+00,1.589999999999838209e+00,9.365159262832133402e-01,4.051691982721511920e+01,2.459169244195937054e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.047389558232931783e+00,1.599999999999837996e+00,9.368872192082591255e-01,4.062642142041374882e+01,2.471044605678700279e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.057228915662650870e+00,1.599999999999837996e+00,9.364721971910355824e-01,4.060842474053084317e+01,2.482919967161463859e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.067068273092369513e+00,1.599999999999837996e+00,9.360556577138421375e-01,4.059036225873821024e+01,2.494795328644227084e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.076907630522088599e+00,1.599999999999837996e+00,9.356374400898403998e-01,4.057222700714144281e+01,2.506670690126991019e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.086746987951807242e+00,1.599999999999837996e+00,9.352176265610026018e-01,4.055402255201506279e+01,2.518546051609753889e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.096586345381526328e+00,1.599999999999837996e+00,9.347961483727446064e-01,4.053574591194076504e+01,2.530421413092517824e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.106425702811244971e+00,1.599999999999837996e+00,9.343729636970065089e-01,4.051739527312030020e+01,2.542296774575281049e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.116265060240964058e+00,1.609999999999837783e+00,9.347761756197526806e-01,4.062832237806185987e+01,2.554172136058044273e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.126104417670682700e+00,1.609999999999837783e+00,9.343557319836964803e-01,4.061004857088425979e+01,2.566047497540807854e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.135943775100401787e+00,1.609999999999837783e+00,9.339336447867380153e-01,4.059170332936340486e+01,2.577922859023571434e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.145783132530120429e+00,1.609999999999837783e+00,9.335098905027171545e-01,4.057328563097815533e+01,2.589798220506334658e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.155622489959839516e+00,1.609999999999837783e+00,9.330844293809515966e-01,4.055479374803840642e+01,2.601673581989098238e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.165461847389558159e+00,1.609999999999837783e+00,9.326572482315239609e-01,4.053622710726874345e+01,2.613548943471861818e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.175301204819277245e+00,1.639999999999837144e+00,9.347976754165956415e-01,4.091088538109775641e+01,2.625424304954625043e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.185140562248995888e+00,1.689999999999836078e+00,9.386334622666474559e-01,4.155442597854636233e+01,2.637299666437388623e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.194979919678714975e+00,1.749999999999834799e+00,9.432828345719379559e-01,4.234120232604920631e+01,2.649175027920152203e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.204819277108433617e+00,1.799999999999833733e+00,9.470288736052790979e-01,4.300158612717262230e+01,2.661050389402915428e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.214658634538152704e+00,1.849999999999832667e+00,9.506435120227327840e-01,4.366555085361961375e+01,2.672925750885679008e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.224497991967871791e+00,1.909999999999831388e+00,9.547581469501226215e-01,4.446462434930887753e+01,2.684801112368442944e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.234337349397590433e+00,1.969999999999830109e+00,9.584774722822181348e-01,4.525881352047144901e+01,2.696676473851205813e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.244176706827309520e+00,2.019999999999829043e+00,9.612211334892059034e-01,4.591394032102413547e+01,2.708551835333969748e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.254016064257028162e+00,2.079999999999827764e+00,9.642055441914482161e-01,4.669720412414825006e+01,2.720427196816732973e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.263855421686747249e+00,2.139999999999826485e+00,9.668735496240143945e-01,4.747783800468221216e+01,2.732302558299496553e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.273694779116465892e+00,2.199999999999825206e+00,9.693145699800431725e-01,4.825985308581851996e+01,2.744177919782259778e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.283534136546184978e+00,2.269999999999823714e+00,9.720077253690969643e-01,4.918027709767238065e+01,2.756053281265023713e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.293373493975903621e+00,2.329999999999822435e+00,9.742034600226654462e-01,4.997708509957915624e+01,2.767928642747786583e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.303212851405622708e+00,2.399999999999820943e+00,9.767038981591624758e-01,5.091950530991004342e+01,2.779804004230550518e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.313052208835341350e+00,2.459999999999819664e+00,9.787392596732513717e-01,5.173545393680546312e+01,2.791679365713313743e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.322891566265060437e+00,2.529999999999818172e+00,9.809688253573726202e-01,5.269585563932891858e+01,2.803554727196077323e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.332730923694779079e+00,2.599999999999816680e+00,9.829581558145070730e-01,5.366069400339807771e+01,2.815430088678840548e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.342570281124498166e+00,2.669999999999815188e+00,9.846683692987611147e-01,5.462748946333316269e+01,2.827305450161604483e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.352409638554216809e+00,2.739999999999813696e+00,9.861052425663852095e-01,5.559612496478383292e+01,2.839180811644367353e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.362248995983935895e+00,2.819999999999811990e+00,9.874843703873414924e-01,5.670893420638809346e+01,2.851056173127131288e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.372088353413654538e+00,2.889999999999810498e+00,9.885317593682099169e-01,5.769150672273153901e+01,2.862931534609894513e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.381927710843373625e+00,2.969999999999808793e+00,9.896668582089260813e-01,5.883154878253568398e+01,2.874806896092658093e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.391767068273092711e+00,3.049999999999807088e+00,9.908058501782358585e-01,5.999427602815723759e+01,2.886682257575421673e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.401606425702811354e+00,3.129999999999805382e+00,9.919716706948360496e-01,6.118155687792299346e+01,2.898557619058185253e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.411445783132530440e+00,3.209999999999803677e+00,9.931265201484632543e-01,6.239155848235966317e+01,2.910432980540948478e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.421285140562249083e+00,3.299999999999801759e+00,9.943234058634086159e-01,6.377477239321836322e+01,2.922308342023712058e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.431124497991968170e+00,3.389999999999799840e+00,9.953116169836156990e-01,6.517489313984587795e+01,2.934183703506475638e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.440963855421686812e+00,3.469999999999798135e+00,9.959766756314757385e-01,6.643094381368383949e+01,2.946059064989238507e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.450803212851405899e+00,3.569999999999796003e+00,9.965663884932501881e-01,6.801856890164063429e+01,2.957934426472002443e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.460642570281124542e+00,3.659999999999794085e+00,9.969509881956560848e-01,6.946964233339559769e+01,2.969809787954765667e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.470481927710843628e+00,3.759999999999791953e+00,9.973331174958975920e-01,7.111504598547952583e+01,2.981685149437529248e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.480321285140562271e+00,3.849999999999790035e+00,9.976929299412591323e-01,7.263035206763086649e+01,2.993560510920292472e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.490160642570281357e+00,3.959999999999787690e+00,9.981593884437175435e-01,7.452828896220901811e+01,3.005435872403056408e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
2.500000000000000000e+00,4.059999999999785558e+00,9.985592431408301106e-01,7.629482668288085279e+01,3.017311233885819277e+01,5.508537983458214153e-03,4.050127874844481113e+01,1.810000000000000000e+02
