S_in,E_required_dB,eta_alg_required,gamma_effective_required,beta,q_active,gamma_target,Ka
1.447188755020080597e+00,-7.200000000001125500e-01,9.728786581695941793e-01,6.593995758668617668e+01,3.793718489959840372e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.457028112449799462e+00,-7.200000000001125500e-01,9.726597800375095249e-01,6.592512242237752673e+01,3.819511775100402156e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.466867469879518326e+00,-7.200000000001125500e-01,9.724403187682820748e-01,6.591024773408700810e+01,3.845305060240964667e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.476706827309237191e+00,-7.100000000001127631e-01,9.726489372758255758e-01,6.607635892795440213e+01,3.871098345381526451e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.486546184738956056e+00,-7.100000000001127631e-01,9.724312714544476322e-01,6.606157192270664780e+01,3.896891630522088963e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.496385542168674920e+00,-7.100000000001127631e-01,9.722130757778332244e-01,6.604674892204118919e+01,3.922684915662651474e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.506224899598393785e+00,-7.100000000001127631e-01,9.719942069131211060e-01,6.603188018872063481e+01,3.948478200803213258e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.516064257028112650e+00,-7.100000000001127631e-01,9.717750016687736192e-01,6.601698860363859467e+01,3.974271485943775770e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.525903614457831514e+00,-7.100000000001127631e-01,9.715550487206187080e-01,6.600204622371860808e+01,4.000064771084337553e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.535742971887550379e+00,-7.100000000001127631e-01,9.713348488794144586e-01,6.598708707125807393e+01,4.025858056224900065e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.545582329317269243e+00,-7.100000000001127631e-01,9.711142103722575358e-01,6.597209811827256942e+01,4.051651341365462577e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.555421686746988108e+00,-7.100000000001127631e-01,9.708927515401186703e-01,6.595705343697044043e+01,4.077444626506024360e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.565261044176706973e+00,-7.100000000001127631e-01,9.706708352829520603e-01,6.594197768075611066e+01,4.103237911646586872e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.575100401606425837e+00,-7.100000000001127631e-01,9.704485898375475594e-01,6.592687956132385807e+01,4.129031196787148656e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.584939759036144924e+00,-7.100000000001127631e-01,9.702257916447128983e-01,6.591174389130557643e+01,4.154824481927711895e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.594779116465863789e+00,-7.000000000001129763e-01,9.704728481721576205e-01,6.608050848975211977e+01,4.180617767068273679e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.604618473895582653e+00,-7.000000000001129763e-01,9.702514498032037693e-01,6.606543324387911298e+01,4.206411052208836190e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.614457831325301518e+00,-7.000000000001129763e-01,9.700298392864323827e-01,6.605034355263993007e+01,4.232204337349398702e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.624297188755020382e+00,-7.000000000001129763e-01,9.698076306829386262e-01,6.603521313705196860e+01,4.257997622489960486e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.634136546184739247e+00,-7.000000000001129763e-01,9.695848368178566767e-01,6.602004287039201813e+01,4.283790907630522997e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.643975903614458112e+00,-7.000000000001129763e-01,9.693613626928337945e-01,6.600482628412315478e+01,4.309584192771084781e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.653815261044176976e+00,-7.000000000001129763e-01,9.691376782685442448e-01,6.598959537835784772e+01,4.335377477911647293e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.663654618473895841e+00,-7.000000000001129763e-01,9.689133802403480100e-01,6.597432269166252183e+01,4.361170763052209804e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.673493975903614706e+00,-7.000000000001129763e-01,9.686884197225007487e-01,6.595900489535584654e+01,4.386964048192771588e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.683333333333333570e+00,-7.000000000001129763e-01,9.684629786661118622e-01,6.594365437867863022e+01,4.412757333333334100e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.693172690763052435e+00,-6.600000000001138289e-01,9.703420480049045338e-01,6.668295517771431946e+01,4.438550618473895884e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.703012048192771299e+00,-6.200000000001146816e-01,9.724207266181391640e-01,6.744413577400059978e+01,4.464343903614458395e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.712851405622490164e+00,-5.700000000001157474e-01,9.752296222217536892e-01,6.842217435936414915e+01,4.490137188755020907e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.722690763052209029e+00,-5.200000000001168132e-01,9.779735599709251659e-01,6.940920986738802867e+01,4.515930473895582691e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.732530120481927893e+00,-4.800000000001176659e-01,9.799237447329200990e-01,7.019113551673977724e+01,4.541723759036145202e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.742369477911646758e+00,-4.300000000001187317e-01,9.820056909522641986e-01,7.115476548504032905e+01,4.567517044176706986e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.752208835341365623e+00,-3.800000000001197975e-01,9.836393273088361866e-01,7.209844052561209082e+01,4.593310329317269498e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.762048192771084709e+00,-3.300000000001208633e-01,9.849170060439869090e-01,7.302803638040322198e+01,4.619103614457832009e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.771887550200803574e+00,-2.800000000001219291e-01,9.859816428803956923e-01,7.395351423127954149e+01,4.644896899598394521e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.781726907630522438e+00,-2.300000000001229949e-01,9.869757311456657245e-01,7.488528049987401403e+01,4.670690184738957032e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.791566265060241303e+00,-1.800000000001240608e-01,9.880045119434036627e-01,7.583137221592524213e+01,4.696483469879518816e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.801405622489960168e+00,-1.200000000001253397e-01,9.893569148702152649e-01,7.699153538116138407e+01,4.722276755020081328e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.811244979919679032e+00,-7.000000000012640555e-02,9.905307424499097957e-01,7.797546009348032214e+01,4.748070040160643111e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.821084337349397897e+00,-1.000000000012768453e-02,9.919112228658847341e-01,7.917039122876568058e+01,4.773863325301205623e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.830923694779116762e+00,3.999999999987124966e-02,9.929234557638397796e-01,8.016886907062885825e+01,4.799656610441768134e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.840763052208835626e+00,9.999999999986997068e-02,9.939035626050487515e-01,8.136436404932733524e+01,4.825449895582329918e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.850602409638554491e+00,1.599999999998686917e-01,9.945969500323309509e-01,8.255380783555520452e+01,4.851243180722892430e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.860441767068273355e+00,2.199999999998674127e-01,9.950594731818429572e-01,8.374117023791109204e+01,4.877036465863454214e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.870281124497992220e+00,2.799999999998661337e-01,9.953965783645306598e-01,8.493489036555567395e+01,4.902829751004016725e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.880120481927711085e+00,3.399999999998648548e-01,9.957167021704141918e-01,8.614414780811756600e+01,4.928623036144579237e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.889959839357429949e+00,3.999999999998635758e-01,9.960909975615492851e-01,8.737536481605752670e+01,4.954416321285141021e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.899799196787148814e+00,4.599999999998622968e-01,9.965355569060398988e-01,8.863041567813114341e+01,4.980209606425703532e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.909638554216867679e+00,5.199999999998610178e-01,9.970204242406155437e-01,8.990711087672112001e+01,5.006002891566265316e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.919477911646586543e+00,5.899999999998595257e-01,9.975708116199718534e-01,9.141842197751738297e+01,5.031796176706827828e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.929317269076305408e+00,6.599999999998580336e-01,9.980305546880182677e-01,9.294666774874198723e+01,5.057589461847390339e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.939156626506024272e+00,7.199999999998567546e-01,9.983230060793014671e-01,9.426729960969821320e+01,5.083382746987952123e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.948995983935743359e+00,7.899999999998552624e-01,9.985620655013792701e-01,9.582196013762151665e+01,5.109176032128515362e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.958835341365462224e+00,8.599999999998537703e-01,9.987403812811277426e-01,9.739633094463272300e+01,5.134969317269077146e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.968674698795181088e+00,9.299999999998522782e-01,9.989116345287980536e-01,9.899586584797636135e+01,5.160762602409639658e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.978514056224899953e+00,9.999999999998507860e-01,9.990963614657072389e-01,1.006230238624181084e+02,5.186555887550201442e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.988353413654618818e+00,1.079999999999849081e+00,1.000000000000000000e+00,1.025864466124781558e+02,5.212349172690763953e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
1.998192771084337682e+00,1.149999999999847589e+00,1.000000000000000000e+00,1.042533422761802910e+02,5.238142457831326465e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.008032128514056325e+00,1.229999999999845883e+00,1.000000000000000000e+00,1.061915566183753867e+02,5.263935742971887521e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.017871485943775411e+00,1.309999999999844178e+00,1.000000000000000000e+00,1.081658050555382999e+02,5.289729028112450760e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.027710843373494054e+00,1.389999999999842473e+00,1.000000000000000000e+00,1.101767575115117239e+02,5.315522313253012544e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.037550200803213141e+00,1.469999999999840767e+00,1.000000000000000000e+00,1.122250963649525346e+02,5.341315598393575056e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.047389558232931783e+00,1.549999999999839062e+00,1.000000000000000000e+00,1.143115166808839831e+02,5.367108883534136839e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.057228915662650870e+00,1.639999999999837144e+00,1.000000000000000000e+00,1.167051408220235089e+02,5.392902168674699351e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.067068273092369513e+00,1.729999999999835225e+00,1.000000000000000000e+00,1.191488862168687035e+02,5.418695453815261135e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.076907630522088599e+00,1.809999999999833520e+00,1.000000000000000000e+00,1.213640293967422821e+02,5.444488738955823646e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.086746987951807242e+00,1.909999999999831388e+00,1.000000000000000000e+00,1.241909607966417468e+02,5.470282024096385430e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.096586345381526328e+00,1.999999999999829470e+00,1.000000000000000000e+00,1.267914553968840892e+02,5.496075309236948669e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.106425702811244971e+00,2.089999999999827551e+00,1.000000000000000000e+00,1.294464030114401112e+02,5.521868594377509726e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.116265060240964058e+00,2.189999999999825420e+00,1.000000000000000000e+00,1.324615970775569167e+02,5.547661879518072965e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.126104417670682700e+00,2.289999999999823288e+00,1.000000000000000000e+00,1.355470240357807370e+02,5.573455164658634749e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.135943775100401787e+00,2.389999999999821156e+00,1.000000000000000000e+00,1.387043198203253098e+02,5.599248449799197260e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.145783132530120429e+00,2.499999999999818812e+00,1.000000000000000000e+00,1.422623528031078877e+02,5.625041734939759044e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.155622489959839516e+00,2.609999999999816467e+00,1.000000000000000000e+00,1.459116561855648513e+02,5.650835020080321556e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.165461847389558159e+00,2.719999999999814122e+00,1.000000000000000000e+00,1.496545712292576411e+02,5.676628305220883340e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.175301204819277245e+00,2.829999999999811777e+00,1.000000000000000000e+00,1.534934992536164771e+02,5.702421590361445851e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.185140562248995888e+00,2.949999999999809219e+00,1.000000000000000000e+00,1.577938188891813809e+02,5.728214875502007635e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.194979919678714975e+00,3.069999999999806661e+00,1.000000000000000000e+00,1.622146175616953485e+02,5.754008160642570874e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.204819277108433617e+00,3.199999999999803890e+00,1.000000000000000000e+00,1.671436904683156115e+02,5.779801445783131931e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.214658634538152704e+00,3.319999999999801332e+00,1.000000000000000000e+00,1.718264379304348495e+02,5.805594730923695170e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.224497991967871791e+00,3.459999999999798348e+00,1.000000000000000000e+00,1.774557135840092599e+02,5.831388016064257681e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.234337349397590433e+00,3.599999999999795364e+00,1.000000000000000000e+00,1.832694122214132335e+02,5.857181301204819465e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.244176706827309520e+00,3.739999999999792379e+00,1.000000000000000000e+00,1.892735757988515957e+02,5.882974586345381977e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.254016064257028162e+00,3.879999999999789395e+00,1.000000000000000000e+00,1.954744442155082425e+02,5.908767871485943760e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.263855421686747249e+00,4.039999999999785985e+00,1.000000000000000000e+00,2.028102904398226087e+02,5.934561156626507000e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.273694779116465892e+00,4.199999999999782574e+00,1.000000000000000000e+00,2.104214393516200232e+02,5.960354441767068056e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.283534136546184978e+00,4.359999999999779163e+00,1.000000000000000000e+00,2.183182226246321704e+02,5.986147726907631295e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.293373493975903621e+00,4.519999999999775753e+00,1.000000000000000000e+00,2.265113596639386344e+02,6.011941012048193079e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.303212851405622708e+00,4.679999999999772342e+00,1.000000000000000000e+00,2.350119721569101330e+02,6.037734297188755590e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.313052208835341350e+00,4.849999999999768718e+00,1.000000000000000000e+00,2.443936890572280447e+02,6.063527582329317374e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.322891566265060437e+00,5.069999999999764029e+00,1.000000000000000000e+00,2.570928430912113640e+02,6.089320867469879886e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.332730923694779079e+00,5.289999999999759339e+00,1.000000000000000000e+00,2.704518689647703127e+02,6.115114152610441670e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.342570281124498166e+00,5.469999999999755502e+00,1.000000000000000000e+00,2.818966968339738060e+02,6.140907437751004181e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.352409638554216809e+00,5.679999999999751026e+00,1.000000000000000000e+00,2.958625438241959955e+02,6.166700722891565965e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.362248995983935895e+00,5.929999999999745697e+00,1.000000000000000000e+00,3.133935016862080829e+02,6.192494008032129204e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.372088353413654538e+00,nan,nan,nan,6.218287293172690261e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.381927710843373625e+00,nan,nan,nan,6.244080578313253500e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.391767068273092711e+00,nan,nan,nan,6.269873863453816011e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.401606425702811354e+00,nan,nan,nan,6.295667148594377795e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.411445783132530440e+00,nan,nan,nan,6.321460433734940307e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.421285140562249083e+00,nan,nan,nan,6.347253718875502091e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.431124497991968170e+00,nan,nan,nan,6.373047004016065330e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.440963855421686812e+00,nan,nan,nan,6.398840289156626386e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.450803212851405899e+00,nan,nan,nan,6.424633574297189625e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.460642570281124542e+00,nan,nan,nan,6.450426859437751409e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.470481927710843628e+00,nan,nan,nan,6.476220144578313921e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.480321285140562271e+00,nan,nan,nan,6.502013429718875705e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.490160642570281357e+00,nan,nan,nan,6.527806714859438216e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
2.500000000000000000e+00,nan,nan,nan,6.553600000000000000e+04,9.536738616594773194e-07,6.590041374173989652e+01,1.048576000000000000e+06
