S_in,E_required_dB,eta_required,gamma_effective_required,beta,q_active,gamma_target,Ka
1.447188755020080597e+00,-1.110000000000104237e+00,9.754881963962916958e-01,7.554783423161904921e+01,9.711919334297190653e+05,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.457028112449799462e+00,-1.110000000000104237e+00,9.752863968209276591e-01,7.553220562542583139e+01,9.777950144257029751e+05,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.466867469879518326e+00,-1.110000000000104237e+00,9.750841686988278578e-01,7.551654382992505532e+01,9.843980954216868849e+05,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.476706827309237191e+00,-1.105000000000104343e+00,9.751227270052055252e-01,7.560652516430323544e+01,9.910011764176707948e+05,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.486546184738956056e+00,-1.105000000000104343e+00,9.749207571811976392e-01,7.559086535435481835e+01,9.976042574136548210e+05,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.496385542168674920e+00,-1.105000000000104343e+00,9.747183892225892432e-01,7.557517467488315788e+01,1.004207338409638731e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.506224899598393785e+00,-1.105000000000104343e+00,9.745152552865855577e-01,7.555942460505210079e+01,1.010810419405622641e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.516064257028112650e+00,-1.105000000000104343e+00,9.743120278986560079e-01,7.554366728938910569e+01,1.017413500401606550e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.525903614457831514e+00,-1.105000000000104343e+00,9.741076488402985456e-01,7.552782067850534986e+01,1.024016581397590460e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.535742971887550379e+00,-1.105000000000104343e+00,9.739034278360948482e-01,7.551198632241273856e+01,1.030619662393574370e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.545582329317269243e+00,-1.100000000000104450e+00,9.739534574478030393e-01,7.560285630743841523e+01,1.037222743389558396e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.555421686746988108e+00,-1.100000000000104450e+00,9.737491457103156778e-01,7.558699666772662340e+01,1.043825824385542306e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.565261044176706973e+00,-1.100000000000104450e+00,9.735448675352535997e-01,7.557113963328841066e+01,1.050428905381526100e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.575100401606425837e+00,-1.100000000000104450e+00,9.733396362487017894e-01,7.555520861384563602e+01,1.057031986377510242e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.584939759036144924e+00,-1.100000000000104450e+00,9.731341985778553250e-01,7.553926157388147544e+01,1.063635067373494152e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.594779116465863789e+00,-1.100000000000104450e+00,9.729279176368409443e-01,7.552324907531370002e+01,1.070238148369478062e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.604618473895582653e+00,-1.100000000000104450e+00,9.727212464187017238e-01,7.550720628159662340e+01,1.076841229365461972e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.614457831325301518e+00,-1.095000000000104556e+00,9.727831727291685882e-01,7.559899977550279004e+01,1.083444310361445881e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.624297188755020382e+00,-1.095000000000104556e+00,9.725769433621554994e-01,7.558297283927733190e+01,1.090047391357430024e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.634136546184739247e+00,-1.095000000000104556e+00,9.723699089048423172e-01,7.556688333615812780e+01,1.096650472353413934e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.643975903614458112e+00,-1.095000000000104556e+00,9.721625754103152550e-01,7.555077059362143643e+01,1.103253553349397844e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.653815261044176976e+00,-1.095000000000104556e+00,9.719548028432244413e-01,7.553462372894162513e+01,1.109856634345381754e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.663654618473895841e+00,-1.095000000000104556e+00,9.717464851845469820e-01,7.551843450294236959e+01,1.116459715341365663e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.673493975903614706e+00,-1.095000000000104556e+00,9.715375550056017939e-01,7.550219767546224148e+01,1.123062796337349573e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.683333333333333570e+00,-1.090000000000104663e+00,9.716112493324927657e-01,7.559490653821094952e+01,1.129665877333333483e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.693172690763052435e+00,-1.090000000000104663e+00,9.714026953823039490e-01,7.557868027859989013e+01,1.136268958329317393e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.703012048192771299e+00,-1.090000000000104663e+00,9.711937626035285209e-01,7.556242454474013925e+01,1.142872039325301303e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.712851405622490164e+00,-1.090000000000104663e+00,9.709840694672550176e-01,7.554610965228783925e+01,1.149475120321285212e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.722690763052209029e+00,-1.090000000000104663e+00,9.707737464723609211e-01,7.552974575453265516e+01,1.156078201317269122e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.732530120481927893e+00,-1.090000000000104663e+00,9.705630651304999468e-01,7.551335397607365962e+01,1.162681282313253032e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.742369477911646758e+00,-1.085000000000104770e+00,9.706480805774155840e-01,7.560696413452676268e+01,1.169284363309237175e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.752208835341365623e+00,-1.085000000000104770e+00,9.704379196485500847e-01,7.559059401014373236e+01,1.175887444305221085e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.762048192771084709e+00,-1.085000000000104770e+00,9.702270104479395751e-01,7.557416560041905029e+01,1.182490525301204994e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.771887550200803574e+00,-1.085000000000104770e+00,9.700159704059565513e-01,7.555772699903050693e+01,1.189093606297188904e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.781726907630522438e+00,-1.085000000000104770e+00,9.698037196184478015e-01,7.554119408869996732e+01,1.195696687293172814e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.791566265060241303e+00,-1.085000000000104770e+00,9.695913709889221188e-01,7.552465355713366080e+01,1.202299768289156957e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.801405622489960168e+00,-1.085000000000104770e+00,9.693782927641171332e-01,7.550805619499692511e+01,1.208902849285140866e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.811244979919679032e+00,-1.080000000000104876e+00,9.694760322978455136e-01,7.560266014164609771e+01,1.215505930281124776e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.821084337349397897e+00,-1.080000000000104876e+00,9.692630514836694244e-01,7.558605125646026579e+01,1.222109011277108686e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.830923694779116762e+00,-1.080000000000104876e+00,9.690499628114914721e-01,7.556943396018269254e+01,1.228712092273092596e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.840763052208835626e+00,-1.065000000000105196e+00,9.698147840947405340e-01,7.589074222447027296e+01,1.235315173269076506e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.850602409638554491e+00,-1.045000000000105622e+00,9.709904219345781851e-01,7.633345959026326000e+01,1.241918254265060415e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.860441767068273355e+00,-1.030000000000105942e+00,9.718821829466601780e-01,7.666790931506609752e+01,1.248521335261044325e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.870281124497992220e+00,-1.010000000000106368e+00,9.732035211626466342e-01,7.712650853496585057e+01,1.255124416257028235e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.880120481927711085e+00,-9.900000000001067946e-01,9.745740745202283728e-01,7.759162621035655150e+01,1.261727497253012145e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.889959839357429949e+00,-9.700000000001072209e-01,9.759591918553167655e-01,7.806055931348394950e+01,1.268330578248996055e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.899799196787148814e+00,-9.550000000001075406e-01,9.769447228596961352e-01,7.840973594534486324e+01,1.274933659244979965e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.909638554216867679e+00,-9.350000000001079670e-01,9.782681966992483602e-01,7.887837135866908511e+01,1.281536740240964107e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.919477911646586543e+00,-9.150000000001083933e-01,1.000000000000000000e+00,8.100279416803303434e+01,1.288139821236948017e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.929317269076305408e+00,-8.950000000001088196e-01,1.000000000000000000e+00,8.137668607787668407e+01,1.294742902232931927e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.939156626506024272e+00,-8.800000000001091394e-01,1.000000000000000000e+00,8.165823713585719190e+01,1.301345983228915837e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.948995983935743359e+00,-8.600000000001095657e-01,1.000000000000000000e+00,8.203515443297975196e+01,1.307949064224899746e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.958835341365462224e+00,-8.400000000001099920e-01,1.000000000000000000e+00,8.241381150129814159e+01,1.314552145220883889e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.968674698795181088e+00,-8.200000000001104183e-01,1.000000000000000000e+00,8.279421637123131461e+01,1.321155226216867799e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.978514056224899953e+00,-8.050000000001107381e-01,9.842156531792847218e-01,8.176929773129221246e+01,1.327758307212851709e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.988353413654618818e+00,-7.850000000001111644e-01,1.000000000000000000e+00,8.346415482773026895e+01,1.334361388208835619e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
1.998192771084337682e+00,-7.650000000001115907e-01,1.000000000000000000e+00,8.384940786217856612e+01,1.340964469204819528e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.008032128514056325e+00,-7.450000000001120171e-01,1.000000000000000000e+00,8.423643914383799824e+01,1.347567550200803205e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.017871485943775411e+00,-7.250000000001124434e-01,1.000000000000000000e+00,8.462525688072473429e+01,1.354170631196787348e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.027710843373494054e+00,-7.100000000001127631e-01,1.000000000000000000e+00,8.491804750362918242e+01,1.360773712192771025e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.037550200803213141e+00,-6.900000000001131895e-01,1.000000000000000000e+00,8.531001140175671082e+01,1.367376793188755168e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.047389558232931783e+00,-6.700000000001136158e-01,1.000000000000000000e+00,8.570378452303472727e+01,1.373979874184739077e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.057228915662650870e+00,-6.500000000001140421e-01,1.000000000000000000e+00,8.609937521845780850e+01,1.380582955180722987e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.067068273092369513e+00,-6.300000000001144684e-01,1.000000000000000000e+00,8.649679187756704835e+01,1.387186036176706897e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.076907630522088599e+00,-6.150000000001147882e-01,1.000000000000000000e+00,8.679605772923547136e+01,1.393789117172691040e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.086746987951807242e+00,-5.950000000001152145e-01,1.000000000000000000e+00,8.719669012870508595e+01,1.400392198168674717e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.096586345381526328e+00,-5.750000000001156408e-01,1.000000000000000000e+00,8.759917176330938560e+01,1.406995279164658859e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.106425702811244971e+00,-5.550000000001160672e-01,1.000000000000000000e+00,8.800351116872992918e+01,1.413598360160642536e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.116265060240964058e+00,-5.350000000001164935e-01,1.000000000000000000e+00,8.840971692004718818e+01,1.420201441156626679e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.126104417670682700e+00,-5.150000000001169198e-01,1.000000000000000000e+00,8.881779763192238875e+01,1.426804522152610356e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.135943775100401787e+00,-5.000000000001172396e-01,1.000000000000000000e+00,8.912509381337214620e+01,1.433407603148594499e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.145783132530120429e+00,-4.800000000001176659e-01,1.000000000000000000e+00,8.953647655495696256e+01,1.440010684144578176e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.155622489959839516e+00,-4.600000000001180922e-01,1.000000000000000000e+00,8.994975815300107058e+01,1.446613765140562318e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.165461847389558159e+00,-4.400000000001185185e-01,1.000000000000000000e+00,9.036494737222767526e+01,1.453216846136546228e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.175301204819277245e+00,-4.200000000001189449e-01,1.000000000000000000e+00,9.078205301781608227e+01,1.459819927132530138e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.185140562248995888e+00,-4.000000000001193712e-01,1.000000000000000000e+00,9.120108393558847126e+01,1.466423008128514048e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.194979919678714975e+00,-3.800000000001197975e-01,1.000000000000000000e+00,9.162204901219745068e+01,1.473026089124497958e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.204819277108433617e+00,-3.650000000001201172e-01,9.930869270709006269e-01,9.130346614013166118e+01,1.479629170120481867e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.214658634538152704e+00,-3.450000000001205436e-01,1.000000000000000000e+00,9.236341884196048113e+01,1.486232251116466010e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.224497991967871791e+00,-3.250000000001209699e-01,1.000000000000000000e+00,9.278974901273053888e+01,1.492835332112449920e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.234337349397590433e+00,-3.050000000001213962e-01,1.000000000000000000e+00,9.321804703415821791e+01,1.499438413108433830e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.244176706827309520e+00,-2.850000000001218226e-01,1.000000000000000000e+00,9.364832198942944785e+01,1.506041494104417972e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.254016064257028162e+00,-2.650000000001222489e-01,1.000000000000000000e+00,9.408058300365627247e+01,1.512644575100401649e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.263855421686747249e+00,-2.450000000001226752e-01,1.000000000000000000e+00,9.451483924407028780e+01,1.519247656096385792e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.273694779116465892e+00,-2.250000000001231015e-01,1.000000000000000000e+00,9.495109992021713197e+01,1.525850737092369469e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.283534136546184978e+00,-2.050000000001235279e-01,1.000000000000000000e+00,9.538937428415178488e+01,1.532453818088353612e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.293373493975903621e+00,-1.850000000001239542e-01,1.000000000000000000e+00,9.582967163063476335e+01,1.539056899084337289e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.303212851405622708e+00,-1.700000000001242739e-01,1.000000000000000000e+00,9.616122783836371468e+01,1.545659980080321431e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.313052208835341350e+00,-1.500000000001247003e-01,1.000000000000000000e+00,9.660508789897855308e+01,1.552263061076305108e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.322891566265060437e+00,-1.300000000001251266e-01,1.000000000000000000e+00,9.705099672454616666e+01,1.558866142072289251e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.332730923694779079e+00,-1.100000000001255529e-01,1.000000000000000000e+00,9.749896377173587325e+01,1.565469223068273161e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.342570281124498166e+00,-9.000000000012597923e-02,1.000000000000000000e+00,9.794899854086705204e+01,1.572072304064257070e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.352409638554216809e+00,-7.000000000012640555e-02,1.000000000000000000e+00,9.840111057611051137e+01,1.578675385060240980e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.362248995983935895e+00,-5.000000000012683188e-02,1.000000000000000000e+00,9.885530946569099342e+01,1.585278466056224890e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.372088353413654538e+00,-3.000000000012725820e-02,1.000000000000000000e+00,9.931160484209046047e+01,1.591881547052208800e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.381927710843373625e+00,-1.000000000012768453e-02,1.000000000000000000e+00,9.977000638225239015e+01,1.598484628048192943e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.391767068273092711e+00,9.999999999871889145e-03,1.000000000000000000e+00,1.002305238077870086e+02,1.605087709044176852e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.401606425702811354e+00,2.999999999987146282e-02,1.000000000000000000e+00,1.006931668851774475e+02,1.611690790040160762e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.411445783132530440e+00,4.999999999987103649e-02,1.000000000000000000e+00,1.011579454259868385e+02,1.618293871036144905e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.421285140562249083e+00,6.999999999987061017e-02,1.000000000000000000e+00,1.016248692870665309e+02,1.624896952032128582e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.431124497991968170e+00,8.999999999987018384e-02,1.000000000000000000e+00,1.020939483707649487e+02,1.631500033028112724e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.440963855421686812e+00,1.099999999998697575e-01,1.000000000000000000e+00,1.025651926251376835e+02,1.638103114024096401e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.450803212851405899e+00,1.299999999998693312e-01,1.000000000000000000e+00,1.030386120441585120e+02,1.644706195020080544e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.460642570281124542e+00,1.499999999998689049e-01,1.000000000000000000e+00,1.035142166679312652e+02,1.651309276016064221e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.470481927710843628e+00,1.699999999998684785e-01,1.000000000000000000e+00,1.039920165829027781e+02,1.657912357012048364e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.480321285140562271e+00,1.899999999998680522e-01,1.000000000000000000e+00,1.044720219220768342e+02,1.664515438008032041e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.490160642570281357e+00,2.099999999998676259e-01,1.000000000000000000e+00,1.049542428652290340e+02,1.671118519004016183e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
2.500000000000000000e+00,2.299999999998671996e-01,1.000000000000000000e+00,1.054386896391226571e+02,1.677721600000000093e+06,2.980232194360611919e-08,7.550181816580560223e+01,3.355443200000000000e+07
