S_in,E_required_dB,eta_required,gamma_effective_required,beta,q_active,gamma_target,Ka
3.451807228915663162e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,6.177249650120482780e+06,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
3.550200803212851808e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,6.353331810013387352e+06,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
3.648594377510040454e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,6.529413969906291924e+06,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
3.746987951807229100e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,6.705496129799197428e+06,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
3.845381526104417746e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,6.881578289692102000e+06,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
3.943775100401606948e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,7.057660449585007504e+06,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
4.042168674698795594e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,7.233742609477912076e+06,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
4.140562248995984240e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,7.409824769370817579e+06,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
4.238955823293172887e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,7.585906929263722152e+06,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
4.337349397590362088e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,7.761989089156627655e+06,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
4.435742971887550734e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,7.938071249049532227e+06,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
4.534136546184739380e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,8.114153408942436799e+06,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
4.632530120481928027e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,8.290235568835342303e+06,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
4.730923694779116673e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,8.466317728728245944e+06,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
4.829317269076305874e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,8.642399888621153310e+06,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
4.927710843373494520e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,8.818482048514056951e+06,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
5.026104417670683722e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,8.994564208406962454e+06,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
5.124497991967872368e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,9.170646368299867958e+06,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
5.222891566265061014e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,9.346728528192771599e+06,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
5.321285140562249660e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,9.522810688085677102e+06,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
5.419678714859438307e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,9.698892847978582606e+06,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
5.518072289156628063e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,9.874975007871488109e+06,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
5.616465863453816709e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.005105716776439361e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
5.714859437751005355e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.022713932765729912e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
5.813253012048194002e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.040322148755020276e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
5.911646586345382648e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.057930364744310826e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
6.010040160642571294e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.075538580733601190e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
6.108433734939759940e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.093146796722891741e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
6.206827309236948587e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.110755012712182291e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
6.305220883534137233e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.128363228701472655e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
6.403614457831326989e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.145971444690763392e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
6.502008032128515636e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.163579660680053756e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
6.600401606425704282e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.181187876669344306e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
6.698795180722892928e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.198796092658634856e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
6.797188755020081574e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.216404308647925220e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
6.895582329317270220e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.234012524637215771e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
6.993975903614458867e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.251620740626506135e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
7.092369477911647513e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.269228956615796685e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
7.190763052208836159e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.286837172605087236e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
7.289156626506025916e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.304445388594377786e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
7.387550200803214562e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.322053604583668336e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
7.485943775100403208e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.339661820572958700e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
7.584337349397591854e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.357270036562249251e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
7.682730923694780500e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.374878252551539801e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
7.781124497991969147e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.392486468540830165e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
7.879518072289157793e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.410094684530120715e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
7.977911646586346439e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.427702900519411080e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
8.076305220883535085e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.445311116508701630e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
8.174698795180724842e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.462919332497992367e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
8.273092369477913488e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.480527548487282731e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
8.371485943775102134e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.498135764476573281e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
8.469879518072290780e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.515743980465863831e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
8.568273092369479427e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.533352196455154195e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
8.666666666666668073e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.550960412444444746e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
8.765060240963856719e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.568568628433735110e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
8.863453815261045365e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.586176844423025660e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
8.961847389558234012e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.603785060412316211e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
9.060240963855423768e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.621393276401606761e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
9.158634538152612414e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.639001492390897311e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
9.257028112449801061e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.656609708380187675e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
9.355421686746989707e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.674217924369478226e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
9.453815261044178353e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.691826140358768776e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
9.552208835341366999e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.709434356348059326e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
9.650602409638555645e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.727042572337349504e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
9.748995983935744292e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.744650788326640055e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
9.847389558232932938e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.762259004315930605e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
9.945783132530121584e-01,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.779867220305221155e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.004417670682731023e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.797475436294511706e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.014257028112449888e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.815083652283801883e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.024096385542168752e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.832691868273092434e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.033935742971887617e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.850300084262382984e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.043775100401606482e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.867908300251673535e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.053614457831325568e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.885516516240964457e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.063453815261044433e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.903124732230254635e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.073293172690763297e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.920732948219545186e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.083132530120482162e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.938341164208835736e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.092971887550201027e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.955949380198126286e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.102811244979919891e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.973557596187416837e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.112650602409638756e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,1.991165812176707014e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.122489959839357621e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.008774028165997565e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.132329317269076485e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.026382244155288115e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.142168674698795350e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.043990460144578665e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.152008032128514214e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.061598676133869216e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.161847389558233079e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.079206892123159394e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.171686746987951944e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.096815108112449944e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.181526104417670808e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.114423324101740494e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.191365461847389673e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.132031540091031045e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.201204819277108538e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.149639756080321595e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.211044176706827402e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.167247972069611773e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.220883534136546489e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.184856188058902696e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.230722891566265353e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.202464404048193246e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.240562248995984218e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.220072620037483796e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.250401606425703083e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.237680836026774347e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.260240963855421947e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.255289052016064897e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.270080321285140812e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.272897268005355075e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.279919678714859677e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.290505483994645625e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.289759036144578541e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.308113699983936176e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.299598393574297406e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.325721915973226726e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.309437751004016270e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.343330131962517276e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.319277108433735135e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.360938347951807454e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.329116465863454000e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.378546563941098005e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.338955823293172864e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.396154779930388555e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.348795180722891729e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.413762995919679105e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.358634538152610594e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.431371211908969656e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.368473895582329458e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.448979427898259833e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.378313253012048323e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.466587643887550384e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.388152610441767187e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.484195859876840934e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.397991967871486052e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.501804075866131485e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.407831325301205139e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.519412291855422407e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.417670682730924003e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.537020507844712585e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.427510040160642868e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.554628723834003136e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.437349397590361733e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.572236939823293686e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.447188755020080597e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.589845155812584236e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
